"id"	"chr"	"start"	"end"	"wilcoxon.p.value"	"hyper."	"fisher.p.value"	"tmr.ratio"	"nor.ratio"	"OR"	"CI_95_L"	"CI_95_H"	"cytoband"	"DM.band?"	"closest.TSS"	"pos"	"dir"	"dist"	"overlapped.TSS"	"overlapped.pos"	"ovrl.dir"
"23.chr4.52942978"	"chr4"	52942979	52943248	1.9385297675702e-06	TRUE	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	"q12"	FALSE	"SPATA18"	52917593	"+"	25385	NA	NA	NA
"26.chr4.74864113"	"chr4"	74864114	74864329	8.73884168328913e-10	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q13.3"	FALSE	"CXCL5"	74864446	"-"	116	"CXCL5"	"74864446"	"-"
"76.chr4.82135888"	"chr4"	82135889	82136535	2.83240810786998e-05	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	"q21.21"	FALSE	"PRKG2"	82136218	"-"	0	"PRKG2"	"82136218"	"-"
"31.chr4.85402764"	"chr4"	85402765	85403175	1.85363613574874e-08	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	16211	NA	NA	NA
"57.chr4.85403830"	"chr4"	85403831	85404524	6.21191331257053e-07	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	14862	NA	NA	NA
"20.chr4.85404986"	"chr4"	85404987	85405252	2.01388606538135e-07	TRUE	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	14134	NA	NA	NA
"84.chr4.85413997"	"chr4"	85413998	85414874	9.75390618810707e-06	TRUE	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	4512	"NKX6-1"	"85419387"	"-"
"217.chr4.85417659"	"chr4"	85417660	85420799	5.88086494533941e-11	TRUE	1.31213077278583e-12	0.96	0.16	108.188023748237	18.1160003092172	1287.89228638198	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	0	"NKX6-1"	"85419387"	"-"
"22.chr4.85422929"	"chr4"	85422930	85423190	1.83342556201735e-06	TRUE	3.76868150713644e-07	0.56	0	Inf	6.78990287815956	Inf	"q21.23"	FALSE	"NKX6-1"	85419387	"-"	-3542	"NKX6-1"	"85419387"	"-"
"119.chr4.94749495"	"chr4"	94749496	94750998	3.06544921698609e-07	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q22.2"	FALSE	"ATOH1"	94750078	"+"	0	"ATOH1"	"94750078"	"+"
"39.chr4.94755786"	"chr4"	94755787	94756310	1.16309567494251e-07	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	"q22.2"	FALSE	"ATOH1"	94750078	"+"	5708	"ATOH1"	"94750078"	"+"
"19.chr4.104640559"	"chr4"	104640560	104640797	6.65095993797791e-08	TRUE	1.34624438768348e-08	0.76	0.08	34.2514834804241	6.93285584276371	340.845143288203	"q24"	FALSE	"TACR3"	104640973	"-"	175	"TACR3"	"104640973"	"-"
"62.chr4.107956555"	"chr4"	107956556	107957453	8.78466731524842e-07	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	"q25"	FALSE	"DKK2"	108204846	"-"	247392	NA	NA	NA
"59.chr4.111532647"	"chr4"	111532648	111533391	9.66461041715012e-08	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	29887	NA	NA	NA
"24.chr4.111539228"	"chr4"	111539229	111539483	1.09673950971868e-08	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	23795	NA	NA	NA
"16.chr4.111539906"	"chr4"	111539907	111540127	1.02653318827818e-08	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	"q25"	FALSE	"PITX2"	111563279	"-"	23151	NA	NA	NA
"22.chr4.111549879"	"chr4"	111549880	111550203	1.54739735100712e-10	TRUE	2.21412431660222e-12	0.86	0.04	131.687196050845	16.8767041097356	5921.64630215503	"q25"	FALSE	"PITX2"	111563279	"-"	13075	NA	NA	NA
"100.chr4.111553079"	"chr4"	111553080	111554210	6.58326454609384e-07	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	"q25"	FALSE	"PITX2"	111563279	"-"	9068	NA	NA	NA
"46.chr4.111554965"	"chr4"	111554966	111555504	8.14223022961822e-10	TRUE	3.88355353403929e-11	0.86	0.08	64.0101891823486	12.0659412433866	667.703773471697	"q25"	FALSE	"PITX2"	111563279	"-"	7774	NA	NA	NA
"55.chr4.113431825"	"chr4"	113431826	113432596	8.73884168328913e-10	TRUE	3.79115835744395e-13	0.92	0.08	113.402954996168	19.1274991067961	1342.23063421038	"q25"	FALSE	"NEUROG2"	113437328	"-"	4731	"NEUROG2"	"113437328"	"-"
"67.chr4.122301567"	"chr4"	122301568	122302290	1.73668586897695e-08	TRUE	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	"q27"	FALSE	"QRFPR"	122302181	"-"	0	"QRFPR"	"122302181"	"-"
"83.chr4.122685860"	"chr4"	122685861	122686565	2.83240810786998e-05	TRUE	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	"q27"	FALSE	"TMEM155"	122686340	"-"	0	"PP12613, TMEM155"	"122685740, 122686340"	"+, -"
"90.chr4.134069162"	"chr4"	134069163	134070442	1.39819406789723e-07	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	"q28.3"	FALSE	"PCDH10"	134070470	"+"	-27	"PCDH10"	"134070470"	"+"
"162.chr4.134071662"	"chr4"	134071663	134073628	3.98740237140069e-10	TRUE	2.71383268144002e-08	0.94	0.32	30.8965314215886	6.90426847556549	202.475904291645	"q28.3"	FALSE	"PCDH10"	134070470	"+"	1192	"PCDH10"	"134070470"	"+"
"112.chr4.154709512"	"chr4"	154709513	154710827	1.99712669217624e-05	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	"q31.3"	FALSE	"SFRP2"	154710228	"-"	0	"SFRP2"	"154710228"	"-"
"39.chr4.155254130"	"chr4"	155254131	155254603	9.66461041715012e-08	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q31.3"	FALSE	"DCHS2"	155412930	"-"	158326	NA	NA	NA
"38.chr4.155663809"	"chr4"	155663810	155664315	3.06544921698609e-07	TRUE	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	"q32.1"	FALSE	"LRAT"	155665152	"+"	-836	"LRAT"	"155665152"	"+"
"67.chr4.156129168"	"chr4"	156129169	156130209	3.62221719498394e-05	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	"q32.1"	FALSE	"NPY2R"	156129781	"+"	0	"NPY2R"	"156129781"	"+"
"57.chr4.158143296"	"chr4"	158143297	158144053	0.000222478853937961	TRUE	8.1706606386889e-07	0.62	0.04	37.4440610039254	5.26196598456985	1645.61659177298	"q32.1"	FALSE	"GRIA2"	158141295	"+"	2001	"GRIA2"	"158141295"	"+"
"56.chr4.164252954"	"chr4"	164252955	164253471	1.23684916011109e-06	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	"q32.2"	FALSE	"NPY1R"	164253947	"-"	475	"NPY1R"	"164253947"	"-"
"71.chr4.165304328"	"chr4"	165304329	165305177	1.46520108028233e-06	TRUE	1.61813388574137e-09	0.84	0.12	35.6661226417796	8.1697036020843	230.213567945481	"q32.3"	FALSE	"MARCH1"	165304407	"-"	0	"MARCH1"	"165304407"	"-"
"38.chr4.165878036"	"chr4"	165878037	165878446	2.55696559659408e-06	TRUE	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	"q32.3"	FALSE	"FAM218A"	165878100	"+"	0	"FAM218A"	"165878100"	"+"
"58.chr4.169799086"	"chr4"	169799087	169799625	1.399848184956e-05	TRUE	1.78924818905076e-06	0.7	0.12	16.3741353247697	4.05384335414971	98.4099103817202	"q32.3"	FALSE	"CBR4"	169931468	"-"	131842	NA	NA	NA
"117.chr4.172733734"	"chr4"	172733735	172735118	8.73884168328913e-10	TRUE	5.10802873635223e-13	0.88	0.04	154.746002475729	19.3698177844685	6987.80566024278	"q34.1"	FALSE	"GALNTL6"	172734575	"+"	0	"GALNTL6"	"172734575"	"+"
"27.chr4.174427891"	"chr4"	174427892	174428192	8.41125700693697e-09	TRUE	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	"q34.1"	FALSE	"HAND2"	174451378	"-"	23185	NA	NA	NA
"58.chr4.174430386"	"chr4"	174430387	174430861	1.09359953303312e-07	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	20516	NA	NA	NA
"35.chr4.174437914"	"chr4"	174437915	174438346	7.08055835935577e-08	TRUE	5.22127382591541e-09	0.82	0.12	31.1736028214815	7.27276735061854	197.690886153031	"q34.1"	FALSE	"HAND2"	174451378	"-"	13031	NA	NA	NA
"36.chr4.174439812"	"chr4"	174439813	174440249	8.78466731524842e-07	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	"q34.1"	FALSE	"HAND2"	174451378	"-"	11128	NA	NA	NA
"57.chr4.174443365"	"chr4"	174443366	174443948	2.66401220782099e-09	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	7429	NA	NA	NA
"35.chr4.174448333"	"chr4"	174448334	174448845	1.73668586897695e-08	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	2532	"HAND2-AS1, HAND2"	"174451609, 174451378"	"+, -"
"122.chr4.174450046"	"chr4"	174450047	174451469	3.99332752415702e-05	TRUE	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	"q34.1"	FALSE	"HAND2"	174451378	"-"	0	"HAND2-AS1, HAND2"	"174451609, 174451378"	"+, -"
"74.chr4.174451828"	"chr4"	174451829	174452962	6.88442697315422e-09	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	"q34.1"	FALSE	"HAND2-AS1"	174451609	"+"	219	"HAND2-AS1, HAND2"	"174451609, 174451378"	"+, -"
"68.chr4.174459200"	"chr4"	174459201	174460054	0.000178096552028641	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	"q34.1"	FALSE	"HAND2-AS1"	174451609	"+"	7591	NA	NA	NA
"26.chr4.175750330"	"chr4"	175750331	175750584	7.50802244509884e-06	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	"q34.1"	FALSE	"GLRA3"	175750465	"-"	0	"GLRA3"	"175750465"	"-"
"26.chr4.176922473"	"chr4"	176922474	176922820	4.90839200476963e-06	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q34.2"	FALSE	"GPM6A"	176923842	"-"	1021	"GPM6A"	"176923842"	"-"
"20.chr4.183062278"	"chr4"	183062279	183062481	1.09673950971868e-08	TRUE	1.44122092033791e-10	0.84	0.08	55.2917459460206	10.6421667725836	571.024734819671	"q34.3"	FALSE	"TENM3"	183065140	"+"	-2658	"TENM3, LOC90768"	"183065140, 183065668"	"+, -"
"197.chr4.184826253"	"chr4"	184826254	184828177	2.27212331238153e-07	TRUE	3.29980582110885e-07	0.78	0.16	17.6753813259709	4.70035813964314	86.0097013117329	"q35.1"	FALSE	"STOX2"	184826509	"+"	0	"STOX2"	"184826509"	"+"
"28.chr4.186560031"	"chr4"	186560032	186560361	2.55696559659408e-06	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q35.1"	FALSE	"PDLIM3"	186456712	"-"	-103319	NA	NA	NA
"21.chr4.190939007"	"chr4"	190939008	190939274	1.19992164230425e-05	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	"q35.2"	FALSE	"DUX4L8"	190988993	"+"	-49718	NA	NA	NA
"306.chr5.1874907"	"chr5"	1874908	1879032	1.37728746320883e-11	TRUE	8.64232869526029e-13	0.94	0.12	98.6264964921892	17.8844286158743	880.422545747013	"p15.33"	FALSE	"IRX4"	1887293	"-"	8260	NA	NA	NA
"25.chr5.1879689"	"chr5"	1879690	1879928	1.85363613574874e-08	TRUE	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	"p15.33"	FALSE	"IRX4"	1887293	"-"	7364	NA	NA	NA
"196.chr5.2738953"	"chr5"	2738954	2741237	8.53684501914287e-08	TRUE	9.68731887112519e-07	0.86	0.28	14.9885499141741	4.23971799129331	61.419489812239	"p15.33"	FALSE	"IRX2"	2751769	"-"	10531	NA	NA	NA
"112.chr5.3590644"	"chr5"	3590645	3592000	1.24223155077294e-09	TRUE	1.04328438381729e-13	0.9	0.04	186.007702685445	22.5729925776831	8435.51344804209	"p15.33"	FALSE	"IRX1"	3596168	"+"	-4167	"IRX1"	"3596168"	"+"
"584.chr5.3594467"	"chr5"	3594468	3603054	7.93758107138401e-11	TRUE	9.10002321044738e-07	1	0.56	Inf	7.49025863067664	Inf	"p15.33"	FALSE	"IRX1"	3596168	"+"	0	"IRX1"	"3596168"	"+"
"70.chr5.11384681"	"chr5"	11384682	11385521	1.48631784847133e-07	TRUE	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	"p15.2"	FALSE	"CTNND2"	11904110	"-"	518588	NA	NA	NA
"121.chr5.11903550"	"chr5"	11903551	11904703	2.0494095380693e-06	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"p15.2"	FALSE	"CTNND2"	11904110	"-"	0	"CTNND2"	"11904110"	"-"
"134.chr5.16179064"	"chr5"	16179065	16180420	7.39118393551684e-07	TRUE	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	"p15.1"	FALSE	"MARCH11"	16179897	"-"	0	"MARCH11"	"16179897"	"-"
"46.chr5.37834671"	"chr5"	37834672	37835128	1.17160321960168e-08	TRUE	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	"p13.2"	FALSE	"GDNF"	37839782	"-"	4653	"GDNF-AS1, GDNF"	"37840540, 37839782"	"+, -"
"105.chr5.42951076"	"chr5"	42951077	42952410	8.78770437582528e-06	TRUE	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	66502	NA	NA	NA
"27.chr5.42994626"	"chr5"	42994627	42994936	8.29420132790014e-07	TRUE	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	23976	NA	NA	NA
"21.chr5.42995122"	"chr5"	42995123	42995415	7.5369807390674e-08	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	23497	NA	NA	NA
"98.chr5.45695394"	"chr5"	45695395	45696510	1.08210906007042e-05	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"p12"	FALSE	"HCN1"	45696220	"-"	0	"HCN1"	"45696220"	"-"
"53.chr5.50685453"	"chr5"	50685454	50686148	4.27671110485254e-08	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q11.1"	FALSE	"LOC642366"	50679166	"-"	-6287	"ISL1, LOC642366"	"50678958, 50679166"	"+, -"
"42.chr5.50694984"	"chr5"	50694985	50695352	2.27212331238153e-07	TRUE	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	"q11.1"	FALSE	"LOC642366"	50679166	"-"	-15818	NA	NA	NA
"60.chr5.54516267"	"chr5"	54516268	54516919	2.48703944323788e-09	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q11.2"	FALSE	"MCIDAS"	54523143	"-"	6223	"MCIDAS"	"54523143"	"-"
"54.chr5.54519054"	"chr5"	54519055	54519628	7.58541402162599e-10	TRUE	1.04403599442738e-10	0.96	0.24	67.9840271738879	12.3004481813912	761.062533112498	"q11.2"	FALSE	"MCIDAS"	54523143	"-"	3514	"MCIDAS"	"54523143"	"-"
"32.chr5.63255044"	"chr5"	63255045	63255407	1.80540938192826e-05	TRUE	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	"q12.3"	FALSE	"HTR1A"	63258119	"-"	2711	"HTR1A"	"63258119"	"-"
"63.chr5.71014917"	"chr5"	71014918	71015715	1.3299159851878e-05	TRUE	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	"q13.2"	FALSE	"CARTPT"	71014990	"+"	0	"CARTPT"	"71014990"	"+"
"76.chr5.72529099"	"chr5"	72529100	72529976	1.39819406789723e-07	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	"q13.2"	FALSE	"TMEM174"	72469023	"+"	60076	NA	NA	NA
"139.chr5.72594147"	"chr5"	72594148	72595808	5.52884445520809e-07	TRUE	4.06861177225983e-07	0.82	0.2	17.2571876056791	4.75823210160273	75.8791283588952	"q13.2"	FALSE	"TMEM174"	72469023	"+"	125124	NA	NA	NA
"30.chr5.75377898"	"chr5"	75377899	75378189	0.00101111277422654	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q13.3"	FALSE	"SV2C"	75379305	"+"	-1115	"SV2C"	"75379305"	"+"
"148.chr5.75378974"	"chr5"	75378975	75380796	2.56221895458174e-07	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q13.3"	FALSE	"SV2C"	75379305	"+"	0	"SV2C"	"75379305"	"+"
"104.chr5.76249435"	"chr5"	76249436	76250528	1.97821876210608e-08	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q13.3"	FALSE	"CRHBP"	76248680	"+"	755	"CRHBP"	"76248680"	"+"
"60.chr5.76923887"	"chr5"	76923888	76924502	4.9182434686463e-09	TRUE	6.40035936145176e-14	0.86	0	Inf	27.8309764505005	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	10019	NA	NA	NA
"60.chr5.76934581"	"chr5"	76934582	76935296	1.04294041885298e-06	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	-59	"OTP"	"76934522"	"-"
"65.chr5.76936126"	"chr5"	76936127	76936984	2.16636747127963e-06	TRUE	5.52932925565979e-08	0.68	0.04	48.3680365036895	6.74092100967879	2130.26603797867	"q14.1"	FALSE	"OTP"	76934522	"-"	-1604	"OTP"	"76934522"	"-"
"48.chr5.77805753"	"chr5"	77805754	77806313	0.0196955009654439	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	"q14.1"	FALSE	"LHFPL2"	77944648	"-"	138334	NA	NA	NA
"22.chr5.87955638"	"chr5"	87955639	87955864	6.40768672932335e-06	TRUE	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	"q14.3"	FALSE	"MIR9-2"	87962757	"-"	6892	"MIR9-2"	"87962757"	"-"
"165.chr5.87969960"	"chr5"	87969961	87972070	6.12865840188333e-10	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q14.3"	FALSE	"MIR9-2"	87962757	"-"	-7203	NA	NA	NA
"34.chr5.87973951"	"chr5"	87973952	87974294	2.56294839276894e-08	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q14.3"	FALSE	"LINC00461"	87980620	"-"	6325	"LINC00461"	"87980620"	"-"
"40.chr5.87980878"	"chr5"	87980879	87981272	1.09359953303312e-07	TRUE	2.15682564611619e-07	0.76	0.12	21.9893538550326	5.33009248017775	135.271243084994	"q14.3"	FALSE	"LINC00461"	87980620	"-"	-258	"LINC00461"	"87980620"	"-"
"28.chr5.87985470"	"chr5"	87985471	87985810	1.3299159851878e-05	TRUE	5.02770317082281e-07	0.68	0.08	23.3140167745542	4.83692789772791	227.326234636191	"q14.3"	FALSE	"LINC00461"	87980620	"-"	-4850	"LINC00461"	"87980620"	"-"
"27.chr5.88185224"	"chr5"	88185225	88185589	0.00306160066081158	TRUE	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	"q14.3"	FALSE	"MEF2C"	88199922	"-"	14332	NA	NA	NA
"19.chr5.92929268"	"chr5"	92929269	92929489	4.37336238588093e-07	TRUE	2.15682564611619e-07	0.76	0.12	21.9893538550326	5.33009248017775	135.271243084994	"q15"	FALSE	"NR2F1"	92919043	"+"	10225	NA	NA	NA
"27.chr5.92930529"	"chr5"	92930530	92930830	3.36244670952182e-06	TRUE	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	"q15"	FALSE	"NR2F1"	92919043	"+"	11486	NA	NA	NA
"18.chr5.95768874"	"chr5"	95768875	95769080	9.84730375306101e-05	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	"q15"	FALSE	"PCSK1"	95768985	"-"	0	"PCSK1"	"95768985"	"-"
"230.chr5.113696516"	"chr5"	113696517	113699195	8.14223022961822e-10	TRUE	6.85013828473173e-10	0.94	0.24	45.1952211263585	9.67810074612172	309.523021095489	"q22.3"	TRUE	"KCNN2"	113698016	"+"	0	"KCNN2"	"113698016"	"+"
"122.chr5.115151348"	"chr5"	115151349	115152713	2.02677488460236e-11	TRUE	4.51638261392762e-16	0.92	0	Inf	44.5331061853533	Inf	"q22.3"	TRUE	"CDO1"	115152405	"-"	0	"CDO1"	"115152405"	"-"
"33.chr5.115297607"	"chr5"	115297608	115298093	2.32143468881398e-05	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q23.1"	FALSE	"AQPEP"	115298151	"+"	-57	"AQPEP"	"115298151"	"+"
"72.chr5.115298350"	"chr5"	115298351	115299137	4.9182434686463e-09	TRUE	1.44122092033791e-10	0.84	0.08	55.2917459460206	10.6421667725836	571.024734819671	"q23.1"	FALSE	"AQPEP"	115298151	"+"	199	"AQPEP"	"115298151"	"+"
"38.chr5.115912001"	"chr5"	115912002	115912384	1.3088700540558e-06	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	"q23.1"	FALSE	"SEMA6A"	115910551	"-"	-1450	"SEMA6A"	"115910551"	"-"
"66.chr5.122430676"	"chr5"	122430677	122431443	2.72037439871011e-07	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	"q23.2"	FALSE	"PRDM6"	122424841	"+"	5835	"PRDM6"	"122424841"	"+"
"167.chr5.128795503"	"chr5"	128795504	128797417	5.62851141065975e-09	TRUE	9.453240449212e-12	0.88	0.08	75.3789325546819	13.8457307338459	828.848319427801	"q23.3"	FALSE	"ADAMTS19"	128796103	"+"	0	"ADAMTS19"	"128796103"	"+"
"157.chr5.133449320"	"chr5"	133449321	133451260	8.02184070594459e-08	TRUE	9.47934690455702e-08	0.84	0.2	19.7838494632582	5.34339600421104	89.3011862062514	"q31.1"	FALSE	"TCF7"	133450402	"+"	0	"TCF7"	"133450402"	"+"
"186.chr5.134374385"	"chr5"	134374386	134376751	1.73380866453597e-06	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	"q31.1"	FALSE	"PITX1"	134369964	"-"	-4421	"C5orf66, PITX1"	"134368970, 134369964"	"+, -"
"43.chr5.134385967"	"chr5"	134385968	134386370	6.07651221352202e-06	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	"q31.1"	FALSE	"PITX1"	134369964	"-"	-16003	NA	NA	NA
"22.chr5.134824931"	"chr5"	134824932	134825224	9.66461041715012e-08	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q31.1"	FALSE	"TIFAB"	134788089	"-"	-36842	NA	NA	NA
"80.chr5.135265848"	"chr5"	135265849	135266517	1.99712669217624e-05	TRUE	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	"q31.1"	FALSE	"FBXL21"	135266006	"+"	0	"FBXL21"	"135266006"	"+"
"134.chr5.136834016"	"chr5"	136834017	136835146	0.00027709119669735	TRUE	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	"q31.2"	FALSE	"SPOCK1"	136835018	"-"	0	"SPOCK1"	"136835018"	"-"
"28.chr5.140174573"	"chr5"	140174574	140174888	1.47327922511566e-05	TRUE	2.870886225708e-07	0.7	0.08	25.5244239476761	5.27156302771754	249.487039127439	"q31.3"	TRUE	"PCDHA2"	140174444	"+"	129	"PCDHA3, PCDHA2"	"140180783, 140174444"	"+, +"
"40.chr5.140186792"	"chr5"	140186793	140187268	1.73380866453597e-06	TRUE	5.48090216605314e-07	0.84	0.24	15.7710722523592	4.44714902475663	65.4979420932774	"q31.3"	TRUE	"PCDHA4"	140186672	"+"	120	"PCDHA4, PCDHA3"	"140186672, 140180783"	"+, +"
"29.chr5.140207725"	"chr5"	140207726	140208078	0.000302268510555144	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	"q31.3"	TRUE	"PCDHA6"	140207650	"+"	75	"PCDHA7, PCDHA6, PCDHA5"	"140213969, 140207650, 140201361"	"+, +, +"
"29.chr5.140248789"	"chr5"	140248790	140249140	2.8540111604978e-06	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	"q31.3"	TRUE	"PCDHA11"	140247831	"+"	958	"PCDHA12, PCDHA11"	"140254931, 140247831"	"+, +"
"26.chr5.140255158"	"chr5"	140255159	140255450	3.53281738720955e-08	TRUE	5.22127382591541e-09	0.82	0.12	31.1736028214815	7.27276735061854	197.690886153031	"q31.3"	TRUE	"PCDHA12"	140254931	"+"	227	"PCDHA13, PCDHA12"	"140261854, 140254931"	"+, +"
"84.chr5.140568216"	"chr5"	140568217	140569118	3.25347254227847e-07	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q31.3"	TRUE	"PCDHB10"	140571952	"+"	-2833	"PCDHB10"	"140571952"	"+"
"16.chr5.140750050"	"chr5"	140750051	140750264	3.50279862404625e-09	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q31.3"	TRUE	"PCDHGB3"	140749962	"+"	88	"PCDHGB3, PCDHGA6, PCDHGA5"	"140749962, 140753651, 140743898"	"+, +, +"
"28.chr5.140762401"	"chr5"	140762402	140762768	3.76562810139483e-08	TRUE	4.65957020862008e-07	0.9	0.32	18.0416069083594	4.78539306982739	82.2417394999971	"q31.3"	TRUE	"PCDHGA7"	140762467	"+"	0	"PCDHGA7, PCDHGB4, PCDHGA8"	"140762467, 140767452, 140767452"	"+, +, +"
"62.chr5.140794358"	"chr5"	140794359	140795045	1.25142319945963e-08	TRUE	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	"q31.3"	TRUE	"PCDHGA10"	140792743	"+"	1615	"PCDHGB7, PCDHGB6, PCDHGA11, PCDHGA10"	"140797214, 140787770, 140800537, 140792743"	"+, +, +, +"
