"id"	"chr"	"start"	"end"	"wilcoxon.p.value"	"hyper."	"fisher.p.value"	"tmr.ratio"	"nor.ratio"	"OR"	"CI_95_L"	"CI_95_H"	"cytoband"	"DM.band?"	"closest.TSS"	"pos"	"dir"	"dist"	"overlapped.TSS"	"overlapped.pos"	"ovrl.dir"
"136.chr4.170946766"	"chr4"	170946767	170947925	0.000212846289790271	TRUE	1.94792352233983e-05	0.64	0.12	12.5689250697483	3.15068261174067	74.5846592694473	"q33"	FALSE	"MFAP3L"	170947429	"-"	0	"MFAP3L"	"170947429"	"-"
"117.chr4.172733734"	"chr4"	172733735	172735118	9.92680239263119e-11	TRUE	5.10802873635223e-13	0.88	0.04	154.746002475729	19.3698177844685	6987.80566024278	"q34.1"	FALSE	"GALNTL6"	172734575	"+"	0	"GALNTL6"	"172734575"	"+"
"21.chr4.174421347"	"chr4"	174421348	174421559	0.000194744326644558	TRUE	0.0121568163409476	0.84	0.56	4.03627524649835	1.20672248610631	14.2515688504525	"q34.1"	FALSE	"HAND2"	174451378	"-"	29818	NA	NA	NA
"34.chr4.174422024"	"chr4"	174422025	174422443	2.4027220327603e-08	TRUE	8.73033476752295e-06	0.98	0.56	36.3531189016404	4.6114596308121	1672.66613225679	"q34.1"	FALSE	"HAND2"	174451378	"-"	28934	NA	NA	NA
"27.chr4.174427891"	"chr4"	174427892	174428192	4.27671110485254e-08	TRUE	3.10657442506465e-11	0.82	0.04	99.8679694024754	13.2212475876335	4458.66901990027	"q34.1"	FALSE	"HAND2"	174451378	"-"	23185	NA	NA	NA
"58.chr4.174430386"	"chr4"	174430387	174430861	4.2954885327664e-09	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	20516	NA	NA	NA
"35.chr4.174437914"	"chr4"	174437915	174438346	5.17152657939932e-08	TRUE	5.22127382591541e-09	0.82	0.12	31.1736028214815	7.27276735061854	197.690886153031	"q34.1"	FALSE	"HAND2"	174451378	"-"	13031	NA	NA	NA
"36.chr4.174439812"	"chr4"	174439813	174440249	3.74850168012219e-06	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	"q34.1"	FALSE	"HAND2"	174451378	"-"	11128	NA	NA	NA
"57.chr4.174443365"	"chr4"	174443366	174443948	1.25142319945963e-08	TRUE	3.49086266839181e-12	0.8	0	Inf	19.4826775880226	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	7429	NA	NA	NA
"35.chr4.174448333"	"chr4"	174448334	174448845	4.40823791138394e-06	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q34.1"	FALSE	"HAND2"	174451378	"-"	2532	"HAND2-AS1, HAND2"	"174451609, 174451378"	"+, -"
"122.chr4.174450046"	"chr4"	174450047	174451469	2.28972117514205e-06	TRUE	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	"q34.1"	FALSE	"HAND2"	174451378	"-"	0	"HAND2-AS1, HAND2"	"174451609, 174451378"	"+, -"
"74.chr4.174451828"	"chr4"	174451829	174452962	5.26172960915728e-09	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	"q34.1"	FALSE	"HAND2-AS1"	174451609	"+"	219	"HAND2-AS1, HAND2"	"174451609, 174451378"	"+, -"
"68.chr4.174459200"	"chr4"	174459201	174460054	2.20813375219443e-05	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	"q34.1"	FALSE	"HAND2-AS1"	174451609	"+"	7591	NA	NA	NA
"26.chr4.175750330"	"chr4"	175750331	175750584	1.08210906007042e-05	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	"q34.1"	FALSE	"GLRA3"	175750465	"-"	0	"GLRA3"	"175750465"	"-"
"26.chr4.176922473"	"chr4"	176922474	176922820	3.66347987843618e-07	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q34.2"	FALSE	"GPM6A"	176923842	"-"	1021	"GPM6A"	"176923842"	"-"
"47.chr4.176923075"	"chr4"	176923076	176923630	0.0553327003506705	TRUE	6.79150863355674e-05	0.4	0	Inf	3.56785685413096	Inf	"q34.2"	FALSE	"GPM6A"	176923842	"-"	211	"GPM6A"	"176923842"	"-"
"41.chr4.176986921"	"chr4"	176986922	176987360	0.00958097958392636	TRUE	0.000315481938748222	0.36	0	Inf	2.99672056417216	Inf	"q34.2"	FALSE	"WDR17"	176986985	"+"	0	"WDR17"	"176986985"	"+"
"139.chr4.180979038"	"chr4"	180979039	180980619	0.00454178085570983	TRUE	0.006341868156943	0.24	0	Inf	1.62329410713901	Inf	"q34.3"	FALSE	"LINC00290"	182080302	"-"	1099682	NA	NA	NA
"20.chr4.183062278"	"chr4"	183062279	183062481	2.56294839276894e-08	TRUE	1.44122092033791e-10	0.84	0.08	55.2917459460206	10.6421667725836	571.024734819671	"q34.3"	FALSE	"TENM3"	183065140	"+"	-2658	"TENM3, LOC90768"	"183065140, 183065668"	"+, -"
"232.chr4.183063396"	"chr4"	183063397	183066370	1.63130638601927e-05	TRUE	9.23594033830867e-06	0.9	0.4	12.8727494391529	3.48305255609295	56.7892921276751	"q34.3"	FALSE	"LOC90768"	183065668	"-"	0	"TENM3, LOC90768"	"183065140, 183065668"	"+, -"
"245.chr4.184018830"	"chr4"	184018831	184021379	2.41980396595684e-06	TRUE	2.687389561362e-05	0.88	0.4	10.5415048221281	2.99708453624607	42.4943085652884	"q35.1"	FALSE	"WWC2"	184020463	"+"	0	"WWC2-AS2, WWC2"	"184020352, 184020463"	"-, +"
"197.chr4.184826253"	"chr4"	184826254	184828177	3.01468378025508e-06	TRUE	3.29980582110885e-07	0.78	0.16	17.6753813259709	4.70035813964314	86.0097013117329	"q35.1"	FALSE	"STOX2"	184826509	"+"	0	"STOX2"	"184826509"	"+"
"36.chr4.185937242"	"chr4"	185937243	185937750	0.206089776985139	TRUE	6.79150863355674e-05	0.4	0	Inf	3.56785685413096	Inf	"q35.1"	FALSE	"HELT"	185939995	"+"	-2244	"HELT"	"185939995"	"+"
"28.chr4.186560031"	"chr4"	186560032	186560361	2.55696559659408e-06	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q35.1"	FALSE	"PDLIM3"	186456712	"-"	-103319	NA	NA	NA
"36.chr4.187219320"	"chr4"	187219321	187219745	0.00353950705552278	TRUE	0.0204575572335113	0.74	0.44	3.5543996868767	1.1728808329338	11.2412458324225	"q35.2"	FALSE	"F11"	187187118	"+"	32202	NA	NA	NA
"30.chr4.188916605"	"chr4"	188916606	188916876	0.00927263490774628	TRUE	0.0717631340097945	0.74	0.52	2.59098252440343	0.848560311547032	8.07408688497603	"q35.2"	FALSE	"ZFP42"	188916925	"+"	-48	"ZFP42"	"188916925"	"+"
"61.chr4.190938106"	"chr4"	190938107	190938848	1.54995164861105e-06	TRUE	0.256201406886339	0.98	0.92	4.17141631114983	0.207343923024541	255.942868516757	"q35.2"	FALSE	"DUX4L8"	190988993	"+"	-50144	NA	NA	NA
"21.chr4.190939007"	"chr4"	190939008	190939274	1.48631784847133e-07	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	"q35.2"	FALSE	"DUX4L8"	190988993	"+"	-49718	NA	NA	NA
"196.chr4.190942734"	"chr4"	190942735	190944898	0.00785987717531606	TRUE	1	0.96	0.96	1	0.0162857682298263	20.1208673340566	"q35.2"	FALSE	"DUX4L8"	190988993	"+"	-44094	NA	NA	NA
"59.chr4.190962111"	"chr4"	190962112	190962689	0.00579462883027894	TRUE	0.0830936416492685	0.64	0.4	2.63038878299601	0.892960232720886	8.08422997212777	"q35.2"	FALSE	"DUX4L8"	190988993	"+"	-26303	NA	NA	NA
"108.chr5.53111"	"chr5"	53112	54264	0.00599704755681143	TRUE	0.00699880938640435	0.58	0.24	4.28522388640618	1.35179934036872	15.4767311164908	"p15.33"	FALSE	"PLEKHG4B"	140373	"+"	-86108	NA	NA	NA
"67.chr5.491320"	"chr5"	491321	492158	0.00408435600589954	FALSE	1	0.98	0.96	2.02078291159305	0.0249783417144258	163.257407501336	"p15.33"	FALSE	"PP7080"	473080	"-"	-18240	NA	NA	NA
"26.chr5.501835"	"chr5"	501836	502075	0.0145057516986853	FALSE	0.0063999809112709	0.46	0.8	0.217407290494147	0.0548263075475526	0.721456667544239	"p15.33"	FALSE	"SLC9A3"	524549	"-"	22473	NA	NA	NA
"27.chr5.848389"	"chr5"	848390	848770	0.00958097958392636	FALSE	0.0121568163409476	0.16	0.44	0.247753173143369	0.0701677134983103	0.828690947184276	"p15.33"	FALSE	"ZDHHC11"	851101	"-"	2330	"ZDHHC11"	"851101"	"-"
"38.chr5.912494"	"chr5"	912495	912861	0.00785987717531606	FALSE	0.0878182832649358	0.86	1	0	0	1.3178028451553	"p15.33"	FALSE	"TRIP13"	892969	"+"	19525	NA	NA	NA
"127.chr5.1008715"	"chr5"	1008716	1010039	0.00812594362911544	TRUE	1	0.02	0.04	0.494857708001726	0.0061252963360442	40.0346833041549	"p15.33"	FALSE	"NKD2"	1009077	"+"	0	"NKD2"	"1009077"	"+"
"18.chr5.1108802"	"chr5"	1108803	1109051	0.000186245665233585	TRUE	0.0746871176390455	0.92	0.76	3.56178896432283	0.748337086461941	19.2167087358138	"p15.33"	FALSE	"SLC12A7"	1112172	"-"	3120	"SLC12A7"	"1112172"	"-"
"14.chr5.1444259"	"chr5"	1444260	1444463	8.17265312082791e-05	TRUE	0.000210522260183624	0.7	0.24	7.16693505676993	2.21171948601076	26.6089991238967	"p15.33"	FALSE	"SLC6A3"	1445543	"-"	1079	"SLC6A3"	"1445543"	"-"
"206.chr5.1444678"	"chr5"	1444679	1446648	6.65095993797791e-08	TRUE	2.00270503402807e-06	0.74	0.16	14.2944295152894	3.87695301825481	68.1015494171809	"p15.33"	FALSE	"SLC6A3"	1445543	"-"	0	"SLC6A3"	"1445543"	"-"
"44.chr5.1494853"	"chr5"	1494854	1495287	0.00579462883027894	TRUE	0.105022831050228	0.98	0.88	6.50059384064688	0.490961960206385	356.945191623232	"p15.33"	FALSE	"LPCAT1"	1524076	"-"	28788	NA	NA	NA
"76.chr5.1594238"	"chr5"	1594239	1595027	0.00394143687367523	TRUE	0.0263892704193815	0.68	0.4	3.1350545577235	1.05427037720697	9.76666313829558	"p15.33"	FALSE	"SDHAP3"	1594646	"-"	0	"SDHAP3"	"1594646"	"-"
"306.chr5.1874907"	"chr5"	1874908	1879032	1.24007295576369e-10	TRUE	8.64232869526029e-13	0.94	0.12	98.6264964921892	17.8844286158743	880.422545747013	"p15.33"	FALSE	"IRX4"	1887293	"-"	8260	NA	NA	NA
"25.chr5.1879689"	"chr5"	1879690	1879928	5.26172960915728e-09	TRUE	8.91194636480806e-08	0.9	0.28	21.6813000005428	5.64304370910093	101.998586545682	"p15.33"	FALSE	"IRX4"	1887293	"-"	7364	NA	NA	NA
"470.chr5.1881924"	"chr5"	1881925	1887743	8.56406511597831e-05	TRUE	5.36829560209135e-06	0.72	0.16	12.9533250187492	3.54001841586875	61.3592764916245	"p15.33"	FALSE	"IRX4"	1887293	"-"	0	"IRX4"	"1887293"	"-"
"196.chr5.2738953"	"chr5"	2738954	2741237	6.65095993797791e-08	TRUE	9.68731887112519e-07	0.86	0.28	14.9885499141741	4.23971799129331	61.419489812239	"p15.33"	FALSE	"IRX2"	2751769	"-"	10531	NA	NA	NA
"648.chr5.2748368"	"chr5"	2748369	2757024	1.42865382224064e-09	TRUE	8.73033476752295e-06	0.98	0.56	36.3531189016404	4.6114596308121	1672.66613225679	"p15.33"	FALSE	"IRX2"	2751769	"-"	0	"C5orf38, IRX2"	"2752262, 2751769"	"+, -"
"112.chr5.3590644"	"chr5"	3590645	3592000	6.12865840188333e-10	TRUE	1.04328438381729e-13	0.9	0.04	186.007702685445	22.5729925776831	8435.51344804209	"p15.33"	FALSE	"IRX1"	3596168	"+"	-4167	"IRX1"	"3596168"	"+"
"21.chr5.3592391"	"chr5"	3592392	3592644	0.0553327003506705	TRUE	0.000141693911181808	0.38	0	Inf	3.27368594097883	Inf	"p15.33"	FALSE	"IRX1"	3596168	"+"	-3523	"IRX1"	"3596168"	"+"
"584.chr5.3594467"	"chr5"	3594468	3603054	7.93758107138401e-11	TRUE	9.10002321044738e-07	1	0.56	Inf	7.49025863067664	Inf	"p15.33"	FALSE	"IRX1"	3596168	"+"	0	"IRX1"	"3596168"	"+"
"56.chr5.3606488"	"chr5"	3606489	3607135	8.97314383517757e-05	TRUE	1.94792352233983e-05	0.64	0.12	12.5689250697483	3.15068261174067	74.5846592694473	"p15.33"	FALSE	"IRX1"	3596168	"+"	10320	NA	NA	NA
"140.chr5.5139441"	"chr5"	5139442	5140941	0.000148734733908578	TRUE	0.0182847554777843	0.86	0.6	4.0079882134626	1.14500205911557	14.9341015847225	"p15.32"	FALSE	"ADAMTS16"	5140443	"+"	0	"ADAMTS16"	"5140443"	"+"
"17.chr5.5495161"	"chr5"	5495162	5495377	0.0929116125924444	FALSE	0.00566941552913372	0.26	0.6	0.239389696963487	0.0744984410004138	0.728021702716505	"p15.32"	FALSE	"ICE1"	5422786	"+"	72375	NA	NA	NA
"154.chr5.7394986"	"chr5"	7394987	7397022	6.45646508017372e-05	TRUE	4.95005219894796e-06	0.76	0.2	12.1385640054011	3.48968798889379	50.8888523503821	"p15.31"	FALSE	"ADCY2"	7396343	"+"	0	"ADCY2"	"7396343"	"+"
"87.chr5.10333222"	"chr5"	10333223	10334101	0.000142141680336644	TRUE	0.553383653992403	0.82	0.76	1.43143459451716	0.363807254299123	5.2943578755446	"p15.2"	FALSE	"MARCH6"	10353751	"+"	-19649	NA	NA	NA
"253.chr5.10562816"	"chr5"	10562817	10565680	2.44025410492706e-05	TRUE	0.00080282988947355	0.86	0.48	6.45168159466302	1.9065292927908	23.9520041949288	"p15.2"	FALSE	"ANKRD33B"	10564435	"+"	0	"ANKRD33B"	"10564435"	"+"
"70.chr5.11384681"	"chr5"	11384682	11385521	9.08379869758923e-08	TRUE	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	"p15.2"	FALSE	"CTNND2"	11904110	"-"	518588	NA	NA	NA
"121.chr5.11903550"	"chr5"	11903551	11904703	3.55044651121637e-06	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"p15.2"	FALSE	"CTNND2"	11904110	"-"	0	"CTNND2"	"11904110"	"-"
"134.chr5.16179064"	"chr5"	16179065	16180420	4.12313939310693e-07	TRUE	2.98264746692855e-10	0.72	0	Inf	13.1690445571671	Inf	"p15.1"	FALSE	"MARCH11"	16179897	"-"	0	"MARCH11"	"16179897"	"-"
"37.chr5.31193952"	"chr5"	31193953	31194419	0.0136262904279443	TRUE	0.000728518807266989	0.32	0	Inf	2.48824596814813	Inf	"p13.3"	FALSE	"CDH6"	31193762	"+"	190	"CDH6"	"31193762"	"+"
"98.chr5.31639053"	"chr5"	31639054	31640104	0.235733826881437	TRUE	0.006341868156943	0.24	0	Inf	1.62329410713901	Inf	"p13.3"	FALSE	"PDZD2"	31639517	"+"	0	"PDZD2"	"31639517"	"+"
"166.chr5.33936168"	"chr5"	33936169	33938309	1.62691424384754e-08	TRUE	0.000242187006609156	1	0.72	Inf	3.48998885479203	Inf	"p13.2"	FALSE	"RXFP3"	33936491	"+"	0	"RXFP3"	"33936491"	"+"
"38.chr5.35617855"	"chr5"	35617856	35618339	0.005223801728059	TRUE	0.00318311383237657	0.28	0	Inf	2.03321423352379	Inf	"p13.2"	FALSE	"SPEF2"	35617989	"+"	0	"SPEF2"	"35617989"	"+"
"46.chr5.37834671"	"chr5"	37834672	37835128	1.17160321960168e-08	TRUE	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	"p13.2"	FALSE	"GDNF"	37839782	"-"	4653	"GDNF-AS1, GDNF"	"37840540, 37839782"	"+, -"
"308.chr5.37836747"	"chr5"	37836748	37840726	0.0360751794436406	TRUE	0.00429458064084248	0.46	0.12	6.10810971789459	1.53779685267922	35.9216234731217	"p13.2"	FALSE	"GDNF"	37839782	"-"	0	"GDNF-AS1, GDNF"	"37840540, 37839782"	"+, -"
"187.chr5.40679502"	"chr5"	40679503	40682081	0.000253889614600106	TRUE	0.0024677222036796	0.54	0.16	6.01678737058126	1.69151652060854	27.6375308082464	"p13.1"	FALSE	"PTGER4"	40680032	"+"	0	"PTGER4"	"40680032"	"+"
"26.chr5.41509783"	"chr5"	41509784	41510166	0.000971491502068236	TRUE	0.112240196953246	0.78	0.6	2.33462503097406	0.725698023490534	7.56952932749083	"p13.1"	FALSE	"PLCXD3"	41510730	"-"	563	"PLCXD3"	"41510730"	"-"
"28.chr5.41510324"	"chr5"	41510325	41510651	0.00236454425440022	TRUE	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	"p13.1"	FALSE	"PLCXD3"	41510730	"-"	78	"PLCXD3"	"41510730"	"-"
"25.chr5.42944266"	"chr5"	42944267	42944582	5.59688545971611e-05	TRUE	0.108108108108108	1	0.92	Inf	0.381354828839544	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	74330	NA	NA	NA
"105.chr5.42951076"	"chr5"	42951077	42952410	6.58326454609384e-07	TRUE	2.06330384847420e-09	0.68	0	Inf	11.0515348517354	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	66502	NA	NA	NA
"76.chr5.42992033"	"chr5"	42992034	42992955	0.000135824587165955	TRUE	1.03720063146621e-05	0.54	0.04	27.1548788159106	3.83074108928244	1192.9052090041	"p12"	FALSE	"LOC648987"	43018913	"-"	25957	NA	NA	NA
"27.chr5.42994626"	"chr5"	42994627	42994936	2.0494095380693e-06	TRUE	1.14246414601915e-11	0.78	0	Inf	17.543080161823	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	23976	NA	NA	NA
"21.chr5.42995122"	"chr5"	42995123	42995415	6.24666010215742e-08	TRUE	9.97389333826233e-13	0.82	0	Inf	21.7692640054085	Inf	"p12"	FALSE	"LOC648987"	43018913	"-"	23497	NA	NA	NA
"98.chr5.45695394"	"chr5"	45695395	45696510	4.40823791138394e-06	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"p12"	FALSE	"HCN1"	45696220	"-"	0	"HCN1"	"45696220"	"-"
"53.chr5.50265085"	"chr5"	50265086	50265737	0.000762419924561972	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	"q11.1"	FALSE	"PARP8"	49961733	"+"	303352	NA	NA	NA
"28.chr5.50683285"	"chr5"	50683286	50683615	0.155102538576716	TRUE	0.00728180702248323	0.32	0.04	11.0323267457581	1.51133930528273	491.802739783037	"q11.1"	FALSE	"LOC642366"	50679166	"-"	-4119	"ISL1, LOC642366"	"50678958, 50679166"	"+, -"
"53.chr5.50685453"	"chr5"	50685454	50686148	7.39118393551684e-07	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q11.1"	FALSE	"LOC642366"	50679166	"-"	-6287	"ISL1, LOC642366"	"50678958, 50679166"	"+, -"
"42.chr5.50694984"	"chr5"	50694985	50695352	1.73380866453597e-06	TRUE	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	"q11.1"	FALSE	"LOC642366"	50679166	"-"	-15818	NA	NA	NA
"60.chr5.54516267"	"chr5"	54516268	54516919	5.50826842157317e-08	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q11.2"	FALSE	"MCIDAS"	54523143	"-"	6223	"MCIDAS"	"54523143"	"-"
"54.chr5.54519054"	"chr5"	54519055	54519628	3.45172279707857e-10	TRUE	1.04403599442738e-10	0.96	0.24	67.9840271738879	12.3004481813912	761.062533112498	"q11.2"	FALSE	"MCIDAS"	54523143	"-"	3514	"MCIDAS"	"54523143"	"-"
"45.chr5.55117573"	"chr5"	55117574	55117966	4.61830508670238e-05	TRUE	2.95319244176022e-06	0.58	0.04	31.8286428014096	4.48517001565726	1398.06721870058	"q11.2"	FALSE	"IL31RA"	55147207	"+"	-29240	NA	NA	NA
"139.chr5.56469018"	"chr5"	56469019	56470521	0.00329266405810224	TRUE	1	0	0	0	0	Inf	"q11.2"	FALSE	"GPBP1"	56469775	"+"	0	"GPBP1"	"56469775"	"+"
"37.chr5.57878725"	"chr5"	57878726	57879177	0.165130902464736	TRUE	6.79150863355674e-05	0.4	0	Inf	3.56785685413096	Inf	"q11.2"	FALSE	"RAB3C"	57878939	"+"	0	"RAB3C"	"57878939"	"+"
"68.chr5.59189046"	"chr5"	59189047	59189894	7.43999345431799e-05	TRUE	2.95319244176022e-06	0.58	0.04	31.8286428014096	4.48517001565726	1398.06721870058	"q12.1"	FALSE	"PART1"	59783540	"+"	-593645	NA	NA	NA
"87.chr5.59995374"	"chr5"	59995375	59996331	0.00735103771432285	TRUE	1	0	0	0	0	Inf	"q12.1"	FALSE	"DEPDC1B"	59995993	"-"	0	"DEPDC1B"	"59995993"	"-"
"333.chr5.60626505"	"chr5"	60626506	60629809	0.0112639683936865	TRUE	1	0	0	0	0	Inf	"q12.1"	FALSE	"ZSWIM6"	60628100	"+"	0	"ZSWIM6"	"60628100"	"+"
"32.chr5.63255044"	"chr5"	63255045	63255407	9.84730375306101e-05	TRUE	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	"q12.3"	FALSE	"HTR1A"	63258119	"-"	2711	"HTR1A"	"63258119"	"-"
"100.chr5.63256548"	"chr5"	63256549	63257886	2.32153698843963e-09	TRUE	0.000242187006609156	1	0.72	Inf	3.48998885479203	Inf	"q12.3"	FALSE	"HTR1A"	63258119	"-"	232	"HTR1A"	"63258119"	"-"
"85.chr5.63461448"	"chr5"	63461449	63462106	0.0951181891407325	TRUE	0.000728518807266989	0.32	0	Inf	2.48824596814813	Inf	"q12.3"	FALSE	"RNF180"	63461671	"+"	0	"RNF180"	"63461671"	"+"
"67.chr5.63801781"	"chr5"	63801782	63802605	0.00138622507650077	TRUE	0.000361747764024363	0.44	0.04	18.3040014866428	2.56935382977272	806.691962032831	"q12.3"	FALSE	"RGS7BP"	63801774	"+"	7	"RGS7BP"	"63801774"	"+"
"78.chr5.63986189"	"chr5"	63986190	63986974	0.389907142001676	TRUE	0.00148503172859828	0.3	0	Inf	2.25470923733567	Inf	"q12.3"	FALSE	"FAM159B"	63986135	"+"	54	"FAM159B"	"63986135"	"+"
"43.chr5.69345366"	"chr5"	69345367	69345821	0.00989843383561336	TRUE	1	0	0	0	0	Inf	"q13.2"	FALSE	"SMN1"	69345350	"+"	16	"SMN1, SMN2"	"69345350, 69345350"	"+, +"
"63.chr5.71014917"	"chr5"	71014918	71015715	2.55696559659408e-06	TRUE	9.51565919949972e-09	0.72	0.04	58.106937447902	8.0264300068734	2565.48449367881	"q13.2"	FALSE	"CARTPT"	71014990	"+"	0	"CARTPT"	"71014990"	"+"
"27.chr5.72526203"	"chr5"	72526204	72526497	3.18401429866623e-06	TRUE	8.47898780779916e-05	0.8	0.32	8.20122697663534	2.53616998666362	29.2791693706636	"q13.2"	FALSE	"TMEM174"	72469023	"+"	57180	NA	NA	NA
"76.chr5.72529099"	"chr5"	72529100	72529976	1.52389363477115e-08	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	"q13.2"	FALSE	"TMEM174"	72469023	"+"	60076	NA	NA	NA
"139.chr5.72594147"	"chr5"	72594148	72595808	2.139242325785e-07	TRUE	4.06861177225983e-07	0.82	0.2	17.2571876056791	4.75823210160273	75.8791283588952	"q13.2"	FALSE	"TMEM174"	72469023	"+"	125124	NA	NA	NA
"193.chr5.72676120"	"chr5"	72676121	72678421	4.55686514042497e-08	TRUE	0.00513536390704215	0.96	0.72	9.01764361767808	1.53037118276977	96.8993409937716	"q13.2"	FALSE	"BTF3"	72794250	"+"	-115828	NA	NA	NA
"63.chr5.72715407"	"chr5"	72715408	72715997	0.0145057516986853	TRUE	0.00318311383237657	0.28	0	Inf	2.03321423352379	Inf	"q13.2"	FALSE	"BTF3"	72794250	"+"	-78252	NA	NA	NA
"19.chr5.72731821"	"chr5"	72731822	72732061	6.07651221352202e-06	TRUE	2.77656539082162e-05	0.86	0.36	10.4647969395639	3.06346754564014	40.3121965298379	"q13.2"	FALSE	"BTF3"	72794250	"+"	-62188	NA	NA	NA
"132.chr5.72732365"	"chr5"	72732366	72733732	0.0071078710544772	TRUE	0.00150706300851716	0.44	0.08	8.80864032506344	1.8427889554262	85.3571107570098	"q13.2"	FALSE	"BTF3"	72794250	"+"	-60517	NA	NA	NA
"62.chr5.72740051"	"chr5"	72740052	72740800	4.91848195709005e-07	TRUE	0.000270536165824955	0.86	0.44	7.55309133864827	2.23554850122897	28.2549587386471	"q13.2"	FALSE	"BTF3"	72794250	"+"	-53449	NA	NA	NA
"148.chr5.74161536"	"chr5"	74161537	74162716	0.268274719722935	TRUE	0.000361747764024363	0.44	0.04	18.3040014866428	2.56935382977272	806.691962032831	"q13.3"	FALSE	"FAM169A"	74191788	"-"	29071	NA	NA	NA
"30.chr5.74349800"	"chr5"	74349801	74350239	0.0145057516986853	FALSE	0.00172553168053925	0.04	0.32	0.0919663643597048	0.00868926343560439	0.521805437635727	"q13.3"	FALSE	"GCNT4"	74326724	"-"	-23076	NA	NA	NA
"30.chr5.75377898"	"chr5"	75377899	75378189	0.000212846289790271	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	"q13.3"	FALSE	"SV2C"	75379305	"+"	-1115	"SV2C"	"75379305"	"+"
"148.chr5.75378974"	"chr5"	75378975	75380796	1.19992164230425e-05	TRUE	6.38904672628041e-09	0.66	0	Inf	10.1563818270619	Inf	"q13.3"	FALSE	"SV2C"	75379305	"+"	0	"SV2C"	"75379305"	"+"
"126.chr5.75698759"	"chr5"	75698760	75700160	0.151864612770944	TRUE	0.00037529809349662	0.34	0	Inf	2.73543710000816	Inf	"q13.3"	FALSE	"IQGAP2"	75699149	"+"	0	"IQGAP2"	"75699149"	"+"
"109.chr5.76011120"	"chr5"	76011121	76012292	0.000483529169471871	TRUE	0.000141693911181808	0.38	0	Inf	3.27368594097883	Inf	"q13.3"	FALSE	"F2R"	76011868	"+"	0	"NCRUPAR, F2R"	"76008228, 76011868"	"+, +"
"41.chr5.76115510"	"chr5"	76115511	76116089	0.00840004367184265	TRUE	0.000141693911181808	0.38	0	Inf	3.27368594097883	Inf	"q13.3"	FALSE	"F2RL1"	76114833	"+"	677	"F2RL1"	"76114833"	"+"
"104.chr5.76249435"	"chr5"	76249436	76250528	2.56221895458174e-07	TRUE	3.52259778355903e-11	0.76	0	Inf	15.8789867362098	Inf	"q13.3"	FALSE	"CRHBP"	76248680	"+"	755	"CRHBP"	"76248680"	"+"
"60.chr5.76923887"	"chr5"	76923888	76924502	4.6039402298447e-10	TRUE	6.40035936145176e-14	0.86	0	Inf	27.8309764505005	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	10019	NA	NA	NA
"121.chr5.76925445"	"chr5"	76925446	76926875	0.00687195058886489	TRUE	0.00037529809349662	0.34	0	Inf	2.73543710000816	Inf	"q14.1"	FALSE	"OTP"	76934522	"-"	7646	NA	NA	NA
"85.chr5.76932317"	"chr5"	76932318	76933523	2.85322634125627e-09	TRUE	3.08261248851074e-06	0.94	0.44	18.8658547671875	4.29823587391133	120.517560637773	"q14.1"	FALSE	"OTP"	76934522	"-"	998	"OTP"	"76934522"	"-"
