"seqnames"	"start"	"end"	"width"	"strand"	"name"	"gieStain"	"wilcoxon.p.values"	"is.hyper"	"bonferroni"	"fdr"	"norm.rate"	"tumor.rate"
"chr3"	187900001	192300000	4400000	"*"	"q28"	"gpos75"	0.0350900175284123	TRUE	1	0.581684521336373	0.0109370181818182	0.0144691227272727
"chr3"	192300001	198022430	5722430	"*"	"q29"	"gneg"	0.0145057516986853	TRUE	1	0.446569927295239	0.0525144387961059	0.0696852211385722
"chr4"	1	4500000	4500000	"*"	"p16.3"	"gneg"	0.640915088694492	FALSE	1	0.997251705728521	0.14141424	0.135807853333333
"chr4"	4500001	6000000	1500000	"*"	"p16.2"	"gpos25"	0.70653964359239	TRUE	1	0.997251705728521	0.0297458933333333	0.0315311333333333
"chr4"	6000001	11300000	5300000	"*"	"p16.1"	"gneg"	0.657084753096432	FALSE	1	0.997251705728521	0.0697727094339623	0.0659672264150943
"chr4"	11300001	15200000	3900000	"*"	"p15.33"	"gpos50"	0.408765129878893	TRUE	1	0.997251705728521	0.0072929641025641	0.00819100512820513
"chr4"	15200001	17800000	2600000	"*"	"p15.32"	"gneg"	0.577983934391815	FALSE	1	0.997251705728521	0.0143115384615385	0.0134350230769231
"chr4"	17800001	21300000	3500000	"*"	"p15.31"	"gpos75"	0.179251233837194	FALSE	1	0.959717786134541	0.00588010285714286	0.00479449142857143
"chr4"	21300001	27700000	6400000	"*"	"p15.2"	"gneg"	0.673416574633767	FALSE	1	0.997251705728521	0.01240291875	0.011740653125
"chr4"	27700001	35800000	8100000	"*"	"p15.1"	"gpos100"	0.165130902464736	FALSE	1	0.930345345912436	0.00827637530864198	0.00696769135802469
"chr4"	35800001	41200000	5400000	"*"	"p14"	"gneg"	0.774422245496	TRUE	1	0.997251705728521	0.0175653925925926	0.0186105074074074
"chr4"	41200001	44600000	3400000	"*"	"p13"	"gpos50"	0.532781172699213	TRUE	1	0.997251705728521	0.0111797764705882	0.0122124058823529
"chr4"	44600001	48200000	3600000	"*"	"p12"	"gneg"	0.461635493390885	FALSE	1	0.997251705728521	0.00814787777777778	0.00760218333333333
"chr4"	48200001	50400000	2200000	"*"	"p11"	"acen"	0.835289831857835	FALSE	1	0.997251705728521	0.0393468545454545	0.0386390909090909
"chr4"	50400001	52700000	2300000	"*"	"q11"	"acen"	0.518121212324523	FALSE	1	0.997251705728521	5.44347826086957e-05	3.47391304347826e-05
"chr4"	52700001	59500000	6800000	"*"	"q12"	"gneg"	0.844075598282895	TRUE	1	0.997251705728521	0.00992423529411765	0.0102474941176471
"chr4"	59500001	66600000	7100000	"*"	"q13.1"	"gpos100"	0.231323445056168	FALSE	1	0.997251705728521	0.00644353802816901	0.00561338309859155
"chr4"	66600001	70500000	3900000	"*"	"q13.2"	"gneg"	0.844075598282895	FALSE	1	0.997251705728521	0.00862674871794872	0.00857265641025641
"chr4"	70500001	76300000	5800000	"*"	"q13.3"	"gpos75"	0.959663679360865	FALSE	1	0.997251705728521	0.00707546896551724	0.00726771724137931
"chr4"	76300001	78900000	2600000	"*"	"q21.1"	"gneg"	0.986549464672933	TRUE	1	1	0.0129909538461538	0.0133822923076923
"chr4"	78900001	82400000	3500000	"*"	"q21.21"	"gpos50"	0.593442610271221	TRUE	1	0.997251705728521	0.00979730285714286	0.0104668914285714
"chr4"	82400001	84100000	1700000	"*"	"q21.22"	"gneg"	0.791689611534464	TRUE	1	0.997251705728521	0.0136404941176471	0.0147266470588235
"chr4"	84100001	86900000	2800000	"*"	"q21.23"	"gpos25"	0.0973665466158954	TRUE	1	0.799332982694303	0.00747524285714286	0.00949782142857143
"chr4"	86900001	88000000	1100000	"*"	"q21.3"	"gneg"	0.673416574633767	TRUE	1	0.997251705728521	0.0109723272727273	0.0117037636363636
"chr4"	88000001	93700000	5700000	"*"	"q22.1"	"gpos75"	0.941763390536216	TRUE	1	0.997251705728521	0.00883864561403509	0.00908794035087719
"chr4"	93700001	95100000	1400000	"*"	"q22.2"	"gneg"	0.377634148958669	TRUE	1	0.997251705728521	0.00589737142857143	0.00672884285714286
"chr4"	95100001	98800000	3700000	"*"	"q22.3"	"gpos75"	0.835289831857835	FALSE	1	0.997251705728521	0.00786301621621622	0.00763016756756757
"chr4"	98800001	101100000	2300000	"*"	"q23"	"gneg"	0.748731563869236	TRUE	1	0.997251705728521	0.0115223652173913	0.0122381217391304
"chr4"	101100001	107700000	6600000	"*"	"q24"	"gpos50"	0.870545258978835	TRUE	1	0.997251705728521	0.00671560606060606	0.00694667272727273
"chr4"	107700001	114100000	6400000	"*"	"q25"	"gneg"	0.172082726254726	TRUE	1	0.932926478186001	0.010727825	0.01269985
"chr4"	114100001	120800000	6700000	"*"	"q26"	"gpos75"	0.817780875957667	FALSE	1	0.997251705728521	0.00763126567164179	0.00741552835820896
"chr4"	120800001	123800000	3000000	"*"	"q27"	"gneg"	0.428155694290953	TRUE	1	0.997251705728521	0.00722296	0.00813996666666667
"chr4"	123800001	128800000	5000000	"*"	"q28.1"	"gpos50"	0.995516299444868	FALSE	1	1	0.009848576	0.010000944
"chr4"	128800001	131100000	2300000	"*"	"q28.2"	"gneg"	0.86170438687502	TRUE	1	0.997251705728521	0.0109752173913043	0.0115490782608696
"chr4"	131100001	139500000	8400000	"*"	"q28.3"	"gpos100"	0.731756143276073	FALSE	1	0.997251705728521	0.00893564285714286	0.00879445
"chr4"	139500001	141500000	2000000	"*"	"q31.1"	"gneg"	0.448071224420112	TRUE	1	0.997251705728521	0.01647218	0.01844315
"chr4"	141500001	146800000	5300000	"*"	"q31.21"	"gpos25"	0.609087899846492	TRUE	1	0.997251705728521	0.00773261132075472	0.00825751320754717
"chr4"	146800001	148500000	1700000	"*"	"q31.22"	"gneg"	0.0767026250891524	TRUE	1	0.710942611041391	0.00741303529411765	0.00922538823529412
"chr4"	148500001	151100000	2600000	"*"	"q31.23"	"gpos25"	0.585689596472256	TRUE	1	0.997251705728521	0.00719816923076923	0.00776475384615385
"chr4"	151100001	155600000	4500000	"*"	"q31.3"	"gneg"	0.402419623460529	TRUE	1	0.997251705728521	0.0143117688888889	0.0158487644444444
"chr4"	155600001	161800000	6200000	"*"	"q32.1"	"gpos100"	0.977584328701393	TRUE	1	0.997251705728521	0.00975953548387097	0.00984750322580645
"chr4"	161800001	164500000	2700000	"*"	"q32.2"	"gneg"	0.214268742007773	FALSE	1	0.997251705728521	0.0102208740740741	0.00880517037037037
"chr4"	164500001	170100000	5600000	"*"	"q32.3"	"gpos100"	0.932823697983414	FALSE	1	0.997251705728521	0.00933467142857143	0.009374025
"chr4"	170100001	171900000	1800000	"*"	"q33"	"gneg"	0.740228039812967	FALSE	1	0.997251705728521	0.011362	0.0109064333333333
"chr4"	171900001	176300000	4400000	"*"	"q34.1"	"gpos75"	0.133508109051942	TRUE	1	0.885261461559802	0.00860585454545455	0.0105067727272727
"chr4"	176300001	177500000	1200000	"*"	"q34.2"	"gneg"	0.448071224420112	FALSE	1	0.997251705728521	0.0118127666666667	0.0109170166666667
"chr4"	177500001	183200000	5700000	"*"	"q34.3"	"gpos100"	0.263445949165244	FALSE	1	0.997251705728521	0.0132470175438596	0.0113090736842105
"chr4"	183200001	187100000	3900000	"*"	"q35.1"	"gneg"	0.593442610271221	TRUE	1	0.997251705728521	0.0444584	0.0467986717948718
"chr4"	187100001	191154276	4054276	"*"	"q35.2"	"gpos25"	0.897160749960968	FALSE	1	0.997251705728521	0.0482257251356346	0.0468866747108485
"chr5"	1	4500000	4500000	"*"	"p15.33"	"gneg"	0.923892470513514	FALSE	1	0.997251705728521	0.131947786666667	0.130580142222222
"chr5"	4500001	6300000	1800000	"*"	"p15.32"	"gpos25"	0.377634148958669	FALSE	1	0.997251705728521	0.0189732666666667	0.0169253333333333
"chr5"	6300001	9800000	3500000	"*"	"p15.31"	"gneg"	0.714911014668065	FALSE	1	0.997251705728521	0.0219895085714286	0.0211200342857143
"chr5"	9800001	15000000	5200000	"*"	"p15.2"	"gpos50"	0.757265755457726	TRUE	1	0.997251705728521	0.0209477384615385	0.0213351230769231
"chr5"	15000001	18400000	3400000	"*"	"p15.1"	"gneg"	0.91497082711459	TRUE	1	0.997251705728521	0.018343	0.0185443352941176
"chr5"	18400001	23300000	4900000	"*"	"p14.3"	"gpos100"	0.428155694290953	FALSE	1	0.997251705728521	0.0086266612244898	0.0080586612244898
"chr5"	23300001	24600000	1300000	"*"	"p14.2"	"gneg"	0.161735268985159	FALSE	1	0.923283456060975	0.0120970461538462	0.0104461846153846
"chr5"	24600001	28900000	4300000	"*"	"p14.1"	"gpos100"	0.244732312813273	FALSE	1	0.997251705728521	0.0115881209302326	0.0103367488372093
"chr5"	28900001	33800000	4900000	"*"	"p13.3"	"gneg"	0.835289831857835	TRUE	1	0.997251705728521	0.0139873306122449	0.0144397306122449
"chr5"	33800001	38400000	4600000	"*"	"p13.2"	"gpos25"	0.253969178353901	TRUE	1	0.997251705728521	0.0121326086956522	0.0138100304347826
"chr5"	38400001	42500000	4100000	"*"	"p13.1"	"gneg"	0.959663679360865	TRUE	1	0.997251705728521	0.00968088780487805	0.0100502634146341
"chr5"	42500001	46100000	3600000	"*"	"p12"	"gpos50"	0.182917692924162	TRUE	1	0.969175914890402	0.0110074888888889	0.0130807166666667
"chr5"	46100001	48400000	2300000	"*"	"p11"	"acen"	0.757265755457726	FALSE	1	0.997251705728521	0.0013015652173913	0.000804521739130435
"chr5"	48400001	50700000	2300000	"*"	"q11.1"	"acen"	0.35381234491429	TRUE	1	0.997251705728521	0.00637398260869565	0.00741410434782609
"chr5"	50700001	58900000	8200000	"*"	"q11.2"	"gneg"	0.826524572195956	TRUE	1	0.997251705728521	0.00957891707317073	0.010153712195122
"chr5"	58900001	62900000	4000000	"*"	"q12.1"	"gpos75"	0.609087899846492	FALSE	1	0.997251705728521	0.00867567	0.00833877
"chr5"	62900001	63200000	300000	"*"	"q12.2"	"gneg"	0.765829643368155	FALSE	1	0.997251705728521	0.0030868	0.0030172
"chr5"	63200001	66700000	3500000	"*"	"q12.3"	"gpos75"	0.906059883154172	TRUE	1	0.997251705728521	0.0105406857142857	0.0112232685714286
"chr5"	66700001	68400000	1700000	"*"	"q13.1"	"gneg"	0.791689611534464	TRUE	1	0.997251705728521	0.00964369411764706	0.0104011176470588
"chr5"	68400001	73300000	4900000	"*"	"q13.2"	"gpos50"	0.218444907256079	TRUE	1	0.997251705728521	0.0096368	0.0115269469387755
"chr5"	73300001	76900000	3600000	"*"	"q13.3"	"gneg"	0.950710425983859	TRUE	1	0.997251705728521	0.0112996222222222	0.0117624277777778
"chr5"	76900001	81400000	4500000	"*"	"q14.1"	"gpos50"	0.39613355088122	TRUE	1	0.997251705728521	0.0157693422222222	0.0177918844444444
"chr5"	81400001	82800000	1400000	"*"	"q14.2"	"gneg"	0.740228039812967	FALSE	1	0.997251705728521	0.0070884	0.00689058571428571
"chr5"	82800001	92300000	9500000	"*"	"q14.3"	"gpos100"	0.879402338505323	FALSE	1	0.997251705728521	0.00721256421052632	0.00735509894736842
"chr5"	92300001	98200000	5900000	"*"	"q15"	"gneg"	0.601242281494147	TRUE	1	0.997251705728521	0.00935814915254237	0.0103358576271186
"chr5"	98200001	102800000	4600000	"*"	"q21.1"	"gpos100"	0.41516982301757	FALSE	1	0.997251705728521	0.00702145217391304	0.00649298695652174
"chr5"	102800001	104500000	1700000	"*"	"q21.2"	"gneg"	0.421633438431796	FALSE	1	0.997251705728521	0.00673795294117647	0.00620396470588235
"chr5"	104500001	109600000	5100000	"*"	"q21.3"	"gpos100"	0.593442610271221	FALSE	1	0.997251705728521	0.00804145882352941	0.00764323137254902
"chr5"	109600001	111500000	1900000	"*"	"q22.1"	"gneg"	0.593442610271221	FALSE	1	0.997251705728521	0.00500804210526316	0.00486022105263158
"chr5"	111500001	113100000	1600000	"*"	"q22.2"	"gpos50"	0.757265755457726	TRUE	1	0.997251705728521	0.0099981	0.0104021625
"chr5"	113100001	115200000	2100000	"*"	"q22.3"	"gneg"	0.0391732883797226	TRUE	1	0.602988831845015	0.00511954285714286	0.00674348571428571
"chr5"	115200001	121400000	6200000	"*"	"q23.1"	"gpos100"	0.91497082711459	FALSE	1	0.997251705728521	0.00848721290322581	0.00871711612903226
"chr5"	121400001	127300000	5900000	"*"	"q23.2"	"gneg"	0.5254250364426	TRUE	1	0.997251705728521	0.0105465355932203	0.0115992711864407
"chr5"	127300001	130600000	3300000	"*"	"q23.3"	"gpos100"	0.986549464672933	FALSE	1	1	0.00746420606060606	0.00777224848484848
"chr5"	130600001	136200000	5600000	"*"	"q31.1"	"gneg"	0.278113756683648	TRUE	1	0.997251705728521	0.0183303214285714	0.0208826142857143
"chr5"	136200001	139500000	3300000	"*"	"q31.2"	"gpos25"	0.774422245496	TRUE	1	0.997251705728521	0.0193707272727273	0.0208596787878788
"chr5"	139500001	144500000	5000000	"*"	"q31.3"	"gneg"	0.00188618444312182	TRUE	1	0.270981831661834	0.022154936	0.030443848
"chr5"	144500001	149800000	5300000	"*"	"q32"	"gpos75"	0.681641207464651	TRUE	1	0.997251705728521	0.0129698566037736	0.0136576603773585
"chr5"	149800001	152700000	2900000	"*"	"q33.1"	"gneg"	0.879402338505323	TRUE	1	0.997251705728521	0.0136816	0.0142704551724138
"chr5"	152700001	155700000	3000000	"*"	"q33.2"	"gpos50"	0.441374912791363	TRUE	1	0.997251705728521	0.00943445333333333	0.01053438
"chr5"	155700001	159900000	4200000	"*"	"q33.3"	"gneg"	0.897160749960968	TRUE	1	0.997251705728521	0.0139196571428571	0.0140468952380952
"chr5"	159900001	168500000	8600000	"*"	"q34"	"gpos100"	0.461635493390885	FALSE	1	0.997251705728521	0.0111834558139535	0.0102644697674419
"chr5"	168500001	172800000	4300000	"*"	"q35.1"	"gneg"	0.428155694290953	TRUE	1	0.997251705728521	0.0259555534883721	0.0277359302325581
"chr5"	172800001	176600000	3800000	"*"	"q35.2"	"gpos25"	0.959663679360865	TRUE	1	0.997251705728521	0.0302666315789474	0.0307606368421053
"chr5"	176600001	180915260	4315260	"*"	"q35.3"	"gneg"	0.852880807152284	TRUE	1	0.997251705728521	0.0775407090186918	0.0795445280238039
"chr6"	1	2300000	2300000	"*"	"p25.3"	"gneg"	0.555157757994667	TRUE	1	0.997251705728521	0.0566674086956522	0.0584904608695652
"chr6"	2300001	4200000	1900000	"*"	"p25.2"	"gpos25"	0.689903847330455	TRUE	1	0.997251705728521	0.0556326315789474	0.0573803263157895
"chr6"	4200001	7100000	2900000	"*"	"p25.1"	"gneg"	0.434736291327013	TRUE	1	0.997251705728521	0.0270711448275862	0.0284232827586207
"chr6"	7100001	10600000	3500000	"*"	"p24.3"	"gpos50"	0.555157757994667	TRUE	1	0.997251705728521	0.0221438971428571	0.0232182742857143
"chr6"	10600001	11600000	1000000	"*"	"p24.2"	"gneg"	0.240203375587507	TRUE	1	0.997251705728521	0.0261434	0.02965472
"chr6"	11600001	13400000	1800000	"*"	"p24.1"	"gpos25"	0.601242281494147	TRUE	1	0.997251705728521	0.0181588666666667	0.0182944
"chr6"	13400001	15200000	1800000	"*"	"p23"	"gneg"	0.547648120131863	TRUE	1	0.997251705728521	0.0239916888888889	0.0252457555555556
"chr6"	15200001	25200000	10000000	"*"	"p22.3"	"gpos75"	0.748731563869236	TRUE	1	0.997251705728521	0.01802864	0.018680326
"chr6"	25200001	27000000	1800000	"*"	"p22.2"	"gneg"	0.0785931099616212	TRUE	1	0.720715540286356	0.0237514888888889	0.0284595888888889
"chr6"	27000001	30400000	3400000	"*"	"p22.1"	"gpos50"	0.00599704755681143	TRUE	1	0.380619585260824	0.0306298470588235	0.0404463117647059
"chr6"	30400001	32100000	1700000	"*"	"p21.33"	"gneg"	0.673416574633767	TRUE	1	0.997251705728521	0.0427330117647059	0.0450005764705882
"chr6"	32100001	33500000	1400000	"*"	"p21.32"	"gpos25"	0.468502694437218	TRUE	1	0.997251705728521	0.0249935142857143	0.0268797857142857
"chr6"	33500001	36600000	3100000	"*"	"p21.31"	"gneg"	0.897160749960968	TRUE	1	0.997251705728521	0.0367665677419355	0.0377258387096774
"chr6"	36600001	40500000	3900000	"*"	"p21.2"	"gpos25"	0.897160749960968	TRUE	1	0.997251705728521	0.0198056102564103	0.0199176564102564
"chr6"	40500001	46200000	5700000	"*"	"p21.1"	"gneg"	0.482405207166225	TRUE	1	0.997251705728521	0.0225730105263158	0.0244266350877193
"chr6"	46200001	51800000	5600000	"*"	"p12.3"	"gpos100"	0.91497082711459	TRUE	1	0.997251705728521	0.00799124285714286	0.00826008928571429
"chr6"	51800001	52900000	1100000	"*"	"p12.2"	"gneg"	0.723316822700522	TRUE	1	0.997251705728521	0.0140579636363636	0.0144364363636364
"chr6"	52900001	57000000	4100000	"*"	"p12.1"	"gpos100"	0.906059883154172	FALSE	1	0.997251705728521	0.00982890731707317	0.00987939512195122
"chr6"	57000001	58700000	1700000	"*"	"p11.2"	"gneg"	0.879402338505323	FALSE	1	0.997251705728521	0.00868687058823529	0.00839861176470588
"chr6"	58700001	61000000	2300000	"*"	"p11.1"	"acen"	0.510870244294453	TRUE	1	0.997251705728521	0.00144979130434783	0.00155613043478261
"chr6"	61000001	63300000	2300000	"*"	"q11.1"	"acen"	0.210150461709308	FALSE	1	0.997251705728521	0.00304464347826087	0.00259424347826087
"chr6"	63300001	63400000	100000	"*"	"q11.2"	"gneg"	0.681641207464651	TRUE	1	0.997251705728521	0.0060832	0.0061708
"chr6"	63400001	70000000	6600000	"*"	"q12"	"gpos100"	0.106787799322651	FALSE	1	0.836828027419321	0.00786853939393939	0.00655944545454545
"chr6"	70000001	75900000	5900000	"*"	"q13"	"gneg"	0.570326302158906	FALSE	1	0.997251705728521	0.011067986440678	0.0106549694915254
"chr6"	75900001	83900000	8000000	"*"	"q14.1"	"gpos50"	0.959663679360865	FALSE	1	0.997251705728521	0.005856785	0.0057857825
"chr6"	83900001	84900000	1000000	"*"	"q14.2"	"gneg"	0.632893098466351	TRUE	1	0.997251705728521	0.00642832	0.0066502
"chr6"	84900001	88000000	3100000	"*"	"q14.3"	"gpos50"	0.673416574633767	TRUE	1	0.997251705728521	0.0070728	0.00757094193548387
"chr6"	88000001	93100000	5100000	"*"	"q15"	"gneg"	0.941763390536216	FALSE	1	0.997251705728521	0.0121154431372549	0.0119083882352941
"chr6"	93100001	99500000	6400000	"*"	"q16.1"	"gpos100"	0.278113756683648	FALSE	1	0.997251705728521	0.00636889375	0.00572269375
"chr6"	99500001	100600000	1100000	"*"	"q16.2"	"gneg"	0.109252557519574	TRUE	1	0.848429771007862	0.00953069090909091	0.0115711272727273
"chr6"	100600001	105500000	4900000	"*"	"q16.3"	"gpos100"	0.555157757994667	TRUE	1	0.997251705728521	0.00735622857142857	0.0079612081632653
"chr6"	105500001	114600000	9100000	"*"	"q21"	"gneg"	0.562717361580572	TRUE	1	0.997251705728521	0.0136749978021978	0.0145615054945055
"chr6"	114600001	118300000	3700000	"*"	"q22.1"	"gpos75"	0.835289831857835	FALSE	1	0.997251705728521	0.00685285405405405	0.00674472432432432
"chr6"	118300001	118500000	200000	"*"	"q22.2"	"gneg"	0.0695080357281053	FALSE	1	0.704893256442667	0.0032424	0.0017587
"chr6"	118500001	126100000	7600000	"*"	"q22.31"	"gpos100"	0.377634148958669	FALSE	1	0.997251705728521	0.00758298947368421	0.00690527894736842
"chr6"	126100001	127100000	1000000	"*"	"q22.32"	"gneg"	0.740228039812967	FALSE	1	0.997251705728521	0.00827452	0.00794886
"chr6"	127100001	130300000	3200000	"*"	"q22.33"	"gpos75"	0.986549464672933	TRUE	1	1	0.0086066875	0.00855723125
"chr6"	130300001	131200000	900000	"*"	"q23.1"	"gneg"	0.698203621418643	FALSE	1	0.997251705728521	0.00843444444444444	0.00761162222222222
"chr6"	131200001	135200000	4000000	"*"	"q23.2"	"gpos50"	0.91497082711459	FALSE	1	0.997251705728521	0.00963574	0.009621575
"chr6"	135200001	139000000	3800000	"*"	"q23.3"	"gneg"	0.461635493390885	TRUE	1	0.997251705728521	0.0112421473684211	0.0120848210526316
"chr6"	139000001	142800000	3800000	"*"	"q24.1"	"gpos75"	0.906059883154172	FALSE	1	0.997251705728521	0.0102192210526316	0.0102681473684211
"chr6"	142800001	145600000	2800000	"*"	"q24.2"	"gneg"	0.601242281494147	TRUE	1	0.997251705728521	0.0106885285714286	0.0111276928571429
"chr6"	145600001	149000000	3400000	"*"	"q24.3"	"gpos75"	0.968622023348662	FALSE	1	0.997251705728521	0.00962142352941176	0.00957288823529412
"chr6"	149000001	152500000	3500000	"*"	"q25.1"	"gneg"	0.879402338505323	TRUE	1	0.997251705728521	0.0256968685714286	0.0258289771428571
"chr6"	152500001	155500000	3000000	"*"	"q25.2"	"gpos50"	0.657084753096432	FALSE	1	0.997251705728521	0.01404616	0.01315088
"chr6"	155500001	161000000	5500000	"*"	"q25.3"	"gneg"	0.879402338505323	TRUE	1	0.997251705728521	0.0385010545454545	0.03856512
"chr6"	161000001	164500000	3500000	"*"	"q26"	"gpos50"	0.547648120131863	FALSE	1	0.997251705728521	0.0372886628571429	0.0338183428571429
"chr6"	164500001	171115067	6615067	"*"	"q27"	"gneg"	0.39613355088122	FALSE	1	0.997251705728521	0.0876910967039336	0.0806567008316015
"chr7"	1	2800000	2800000	"*"	"p22.3"	"gneg"	0.791689611534464	FALSE	1	0.997251705728521	0.287261914285714	0.287589564285714
"chr7"	2800001	4500000	1700000	"*"	"p22.2"	"gpos25"	0.5254250364426	TRUE	1	0.997251705728521	0.0823485411764706	0.0849404352941176
"chr7"	4500001	7300000	2800000	"*"	"p22.1"	"gneg"	0.817780875957667	TRUE	1	0.997251705728521	0.0856522714285714	0.0879990357142857
"chr7"	7300001	13800000	6500000	"*"	"p21.3"	"gpos100"	0.941763390536216	FALSE	1	0.997251705728521	0.00814869538461538	0.00812089846153846
"chr7"	13800001	16500000	2700000	"*"	"p21.2"	"gneg"	0.482405207166225	FALSE	1	0.997251705728521	0.0107497333333333	0.0103714888888889
"chr7"	16500001	20900000	4400000	"*"	"p21.1"	"gpos100"	0.3422657197206	TRUE	1	0.997251705728521	0.00977821818181818	0.0108759227272727
"chr7"	20900001	25500000	4600000	"*"	"p15.3"	"gneg"	0.86170438687502	FALSE	1	0.997251705728521	0.0158166956521739	0.0157223913043478
"chr7"	25500001	28000000	2500000	"*"	"p15.2"	"gpos50"	0.00989843383561336	TRUE	1	0.38783863483176	0.0247136	0.0322638
"chr7"	28000001	28800000	800000	"*"	"p15.1"	"gneg"	0.648979241008512	TRUE	1	0.997251705728521	0.00825855	0.008052775
"chr7"	28800001	35000000	6200000	"*"	"p14.3"	"gpos75"	0.723316822700522	TRUE	1	0.997251705728521	0.0131789612903226	0.0134463870967742
"chr7"	35000001	37200000	2200000	"*"	"p14.2"	"gneg"	0.235733826881437	TRUE	1	0.997251705728521	0.0126281636363636	0.0140622090909091
"chr7"	37200001	43300000	6100000	"*"	"p14.1"	"gpos75"	0.765829643368155	TRUE	1	0.997251705728521	0.0110265901639344	0.0113281868852459
"chr7"	43300001	45400000	2100000	"*"	"p13"	"gneg"	0.791689611534464	FALSE	1	0.997251705728521	0.0315541523809524	0.0305758952380952
"chr7"	45400001	49000000	3600000	"*"	"p12.3"	"gpos75"	0.714911014668065	FALSE	1	0.997251705728521	0.0191431888888889	0.0180605444444444
"chr7"	49000001	50500000	1500000	"*"	"p12.2"	"gneg"	1	FALSE	1	1	0.01116392	0.0111168
"chr7"	50500001	54000000	3500000	"*"	"p12.1"	"gpos75"	0.562717361580572	FALSE	1	0.997251705728521	0.0179705485714286	0.01680888
"chr7"	54000001	58000000	4000000	"*"	"p11.2"	"gneg"	0.986549464672933	TRUE	1	1	0.0300273	0.03091
"chr7"	58000001	59900000	1900000	"*"	"p11.1"	"acen"	0.402419623460529	FALSE	1	0.997251705728521	0.000367368421052632	0.000299484210526316
"chr7"	59900001	61700000	1800000	"*"	"q11.1"	"acen"	0.148678416391712	TRUE	1	0.908941808011746	0.00167517777777778	0.00167618888888889
"chr7"	61700001	67000000	5300000	"*"	"q11.21"	"gneg"	0.657084753096432	TRUE	1	0.997251705728521	0.0300126490566038	0.0313991320754717
"chr7"	67000001	72200000	5200000	"*"	"q11.22"	"gpos50"	0.616978739208409	FALSE	1	0.997251705728521	0.0165777076923077	0.0152508538461538
"chr7"	72200001	77500000	5300000	"*"	"q11.23"	"gneg"	0.783042569178059	TRUE	1	0.997251705728521	0.0270083396226415	0.0280920188679245
"chr7"	77500001	86400000	8900000	"*"	"q21.11"	"gpos100"	0.585689596472256	FALSE	1	0.997251705728521	0.00886316404494382	0.00853429662921348
"chr7"	86400001	88200000	1800000	"*"	"q21.12"	"gneg"	0.800362359816984	FALSE	1	0.997251705728521	0.00689704444444444	0.00670945555555556
"chr7"	88200001	91100000	2900000	"*"	"q21.13"	"gpos75"	0.547648120131863	FALSE	1	0.997251705728521	0.00590988965517241	0.00566226896551724
"chr7"	91100001	92800000	1700000	"*"	"q21.2"	"gneg"	0.923892470513514	TRUE	1	0.997251705728521	0.0117442117647059	0.0120008
"chr7"	92800001	98000000	5200000	"*"	"q21.3"	"gpos75"	0.468502694437218	TRUE	1	0.997251705728521	0.0165554692307692	0.0180138461538462
"chr7"	98000001	103800000	5800000	"*"	"q22.1"	"gneg"	0.714911014668065	TRUE	1	0.997251705728521	0.048041075862069	0.0496920103448276
"chr7"	103800001	104500000	700000	"*"	"q22.2"	"gpos50"	0.336583824079874	FALSE	1	0.997251705728521	0.00652657142857143	0.00588905714285714
"chr7"	104500001	107400000	2900000	"*"	"q22.3"	"gneg"	0.532781172699213	TRUE	1	0.997251705728521	0.0159645103448276	0.0167229724137931
"chr7"	107400001	114600000	7200000	"*"	"q31.1"	"gpos75"	0.765829643368155	FALSE	1	0.997251705728521	0.00754511111111111	0.00732637222222222
"chr7"	114600001	117400000	2800000	"*"	"q31.2"	"gneg"	0.448071224420112	FALSE	1	0.997251705728521	0.00832751428571429	0.00753289285714286
"chr7"	117400001	121100000	3700000	"*"	"q31.31"	"gpos75"	0.518121212324523	FALSE	1	0.997251705728521	0.005858	0.00550135135135135
"chr7"	121100001	123800000	2700000	"*"	"q31.32"	"gneg"	0.421633438431796	TRUE	1	0.997251705728521	0.00645614814814815	0.00723932592592593
"chr7"	123800001	127100000	3300000	"*"	"q31.33"	"gpos75"	0.0730328672424422	FALSE	1	0.710942611041391	0.00631197575757576	0.00505026666666667
"chr7"	127100001	129200000	2100000	"*"	"q32.1"	"gneg"	0.765829643368155	FALSE	1	0.997251705728521	0.0260516	0.0256411523809524
"chr7"	129200001	130400000	1200000	"*"	"q32.2"	"gpos25"	0.585689596472256	TRUE	1	0.997251705728521	0.0272266666666667	0.0295646666666667
"chr7"	130400001	132600000	2200000	"*"	"q32.3"	"gneg"	0.714911014668065	FALSE	1	0.997251705728521	0.0156083636363636	0.0145724636363636
"chr7"	132600001	138200000	5600000	"*"	"q33"	"gpos50"	0.632893098466351	FALSE	1	0.997251705728521	0.0116707428571429	0.0111013714285714
"chr7"	138200001	143100000	4900000	"*"	"q34"	"gneg"	0.888274534409131	FALSE	1	0.997251705728521	0.0251235510204082	0.0248345591836735
"chr7"	143100001	147900000	4800000	"*"	"q35"	"gpos75"	0.122257617042001	FALSE	1	0.870959222233098	0.00931169166666667	0.0076888
"chr7"	147900001	152600000	4700000	"*"	"q36.1"	"gneg"	0.731756143276073	FALSE	1	0.997251705728521	0.0581593617021277	0.0558631319148936
"chr7"	152600001	155100000	2500000	"*"	"q36.2"	"gpos25"	0.359676900403454	FALSE	1	0.997251705728521	0.033054448	0.028750736
"chr7"	155100001	159138663	4038663	"*"	"q36.3"	"gneg"	0.577983934391815	FALSE	1	0.997251705728521	0.149454787388797	0.139452165233891
