chr	start	end	shortlist	type	wilcoxon.p.value	hyper.	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir
chr3	128202403	128210116	FALSE	HeLa	0.000253889614600106	TRUE	0.000447857654884966	0.6	0.16	7.65295647620215	2.14474790151751	35.288521646273	q21.3	FALSE	GATA2	128212030	-	1913	GATA2	128212030	-
chr3	128947291	128949472	FALSE	NHLF	0.00284541739482599	TRUE	0.0105563593890331	0.48	0.16	4.74950295958062	1.33293489833657	21.7920713091123	q21.3	FALSE	COPG1	128968453	+	-18980	NA	NA	NA
chr3	129024117	129034840	FALSE	NHLF	1.02742737724345e-05	TRUE	9.68731887112519e-07	0.86	0.28	14.9885499141741	4.23971799129331	61.419489812239	q21.3	FALSE	H1FX-AS1	129035114	+	-273	H1FX-AS1, H1FX	129035114, 129035120	+, -
chr3	129102372	129109720	FALSE	NHLF	0.00118502548648006	TRUE	0.006341868156943	0.24	0	Inf	1.62329410713901	Inf	q21.3	FALSE	SNORA7B	129116191	-	6470	SNORA7B	129116191	-
chr3	131046996	131050819	FALSE	H2171	0.00687195058886489	FALSE	0.00640121109344201	0.36	0.72	0.223559197597585	0.0654510105836953	0.690747333702274	q22.1	FALSE	NUDT16P1	131080689	+	-29869	NA	NA	NA
chr3	131245197	131245820	FALSE	HeLa	0.0296486867610092	TRUE	0.00429458064084248	0.46	0.12	6.10810971789459	1.53779685267922	35.9216234731217	q22.1	FALSE	MRPL3	131221860	-	-23336	NA	NA	NA
chr3	133130783	133132758	FALSE	IMR90	0.0313757649913454	FALSE	0.00340008450617175	0.18	0.52	0.2077500945976	0.0608808456134719	0.667488924404401	q22.1	FALSE	BFSP2	133118790	+	11992	NA	NA	NA
chr3	133131133	133132745	FALSE	NHLF	0.042494475083369	FALSE	0.00340008450617175	0.18	0.52	0.2077500945976	0.0608808456134719	0.667488924404401	q22.1	FALSE	BFSP2	133118790	+	12342	NA	NA	NA
chr3	133286883	133294657	FALSE	HeLa	0.00470427052929762	TRUE	0.000413172993684716	0.42	0.04	16.889341938438	2.36507398181105	745.255237062324	q22.1	FALSE	CDV3	133292434	+	0	CDV3	133292434	+
chr3	136537558	136539944	FALSE	H2171	7.39118393551684e-07	TRUE	5.02770317082281e-07	0.68	0.08	23.3140167745542	4.83692789772791	227.326234636191	q22.3	TRUE	SLC35G2	136537861	+	0	SLC35G2	136537861	+
chr3	138551944	138554880	FALSE	HeLa	0.0296486867610092	TRUE	0.0389937789083078	0.74	0.48	3.03312160947861	0.999637013381414	9.49590841677397	q22.3	TRUE	PIK3CB	138478201	-	-73742	NA	NA	NA
chr3	138553219	138554656	FALSE	NHLF	0.0695080357281053	TRUE	0.0438221778315271	0.7	0.44	2.9237001331794	0.980747110773551	9.03485617009954	q22.3	TRUE	PIK3CB	138478201	-	-75017	NA	NA	NA
chr3	138654319	138655653	FALSE	H2171	9.75390618810707e-06	TRUE	3.20109753226057e-08	0.62	0	Inf	8.62299717643819	Inf	q22.3	TRUE	FOXL2	138665982	-	10328	NA	NA	NA
chr3	139238423	139260765	FALSE	H2171	0.00264325816744098	TRUE	0.0258733724228438	0.82	0.56	3.51096303230979	1.07396835692955	11.9470045596834	q23	FALSE	RBP1	139258671	-	0	RBP1	139258671	-
chr3	139653276	139658303	FALSE	H2171	0.00236454425440022	TRUE	0.000315481938748222	0.36	0	Inf	2.99672056417216	Inf	q23	FALSE	CLSTN2	139654027	+	0	CLSTN2	139654027	+
chr3	141515955	141516698	FALSE	NHLF	2.01388606538135e-07	TRUE	1.08574896162748e-09	0.7	0	Inf	12.0514506006612	Inf	q23	FALSE	GRK7	141497043	+	18911	NA	NA	NA
chr3	141658336	141661325	FALSE	HeLa	6.76975576520505e-05	TRUE	5.18346648994413e-05	0.62	0.12	11.5589463098789	2.90537185890406	68.3157270168766	q23	FALSE	ATP1B3	141595470	+	62865	NA	NA	NA
chr3	146185737	146189008	FALSE	HeLa	0.00306160066081158	TRUE	0.000830655286707884	0.4	0.04	15.5659023779842	2.17339553685854	687.872702059469	q24	TRUE	PLSCR2	146213778	-	24769	NA	NA	NA
chr3	146186574	146187230	FALSE	NHLF	0.0014412255417788	TRUE	0.000830655286707884	0.4	0.04	15.5659023779842	2.17339553685854	687.872702059469	q24	TRUE	PLSCR2	146213778	-	26547	NA	NA	NA
chr3	149056854	149120867	TRUE	HeLa	0.0381163834846815	TRUE	0.0285853014908909	0.6	0.32	3.13672052014296	1.04506610445657	10.135591500063	q25.1	FALSE	TM4SF1	149095568	-	0	TM4SF18, TM4SF1	149051548, 149095568	-, -
chr3	150802265	150805642	FALSE	H2171	1.57980223502228e-07	TRUE	0.0374943726284648	0.96	0.8	5.84066314793587	0.869111796397089	66.2255071682699	q25.1	FALSE	MED12L	150803451	+	0	MED12L	150803451	+
chr3	152094286	152104653	FALSE	NHLF	0.00989843383561336	TRUE	0.00148503172859828	0.3	0	Inf	2.25470923733567	Inf	NA	NA	TMEM14E	152058779	-	-35506	NA	NA	NA
chr3	152939190	152950878	FALSE	NHLF	0.0370838249786468	TRUE	0.0420874203417479	0.46	0.2	3.35398341787566	1.00725104898943	13.2801581916512	q25.2	FALSE	RAP2B	152880029	+	59160	NA	NA	NA
chr3	156323189	156324771	FALSE	NHLF	0.000113105828810829	TRUE	0.000149765709254385	0.72	0.24	7.87961464484096	2.41492877355366	29.4971183535389	q25.31	FALSE	SSR3	156272973	-	-50215	NA	NA	NA
chr3	156323429	156324456	FALSE	IMR90	2.97594201025687e-05	TRUE	0.000149765709254385	0.72	0.24	7.87961464484096	2.41492877355366	29.4971183535389	q25.31	FALSE	SSR3	156272973	-	-50455	NA	NA	NA
chr3	156336995	156350035	FALSE	H2171	0.0102252255102697	TRUE	0.0164844881502733	0.8	0.52	3.62047955692647	1.14090163206438	11.9572177656262	q25.31	FALSE	TIPARP	156392205	+	-42169	NA	NA	NA
chr3	157814962	157830183	FALSE	H2171	5.45437696035366e-11	TRUE	4.7033698268394e-09	0.96	0.32	46.7753070342371	8.77013543274574	491.320148912525	q25.32	TRUE	SHOX2	157823952	-	0	RSRC1, SHOX2	157827841, 157823952	+, -
chr3	159537682	159579861	TRUE	H2171	0.00329266405810224	TRUE	0.0143478930804009	0.96	0.76	7.34859596768142	1.18240247528528	80.5217946396106	q25.33	FALSE	IL12A	159706623	+	-126761	NA	NA	NA
chr3	160471881	160484059	FALSE	H2171	0.000170283597134999	TRUE	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	q25.33	FALSE	PPM1L	160473996	+	0	PPM1L	160473996	+
chr3	168935689	168960685	FALSE	HeLa	6.76975576520505e-05	TRUE	4.35388212705884e-05	0.78	0.28	8.78826036649665	2.69799682307	32.0966109742626	q26.2	TRUE	MECOM	169381563	-	420877	NA	NA	NA
chr3	168959592	168960699	FALSE	NHLF	2.56221895458174e-07	TRUE	3.32658199117912e-07	0.74	0.12	19.8424383787052	4.8495125683199	121.068051782582	q26.2	TRUE	MECOM	169381563	-	420863	NA	NA	NA
chr3	168959750	168960702	FALSE	IMR90	3.28400915641552e-05	TRUE	3.32658199117912e-07	0.74	0.12	19.8424383787052	4.8495125683199	121.068051782582	q26.2	TRUE	MECOM	169381563	-	420860	NA	NA	NA
chr3	169375879	169380669	FALSE	NHLF	3.05550303819758e-09	TRUE	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	q26.2	TRUE	MECOM	169381563	-	893	MECOM	169381563	-
chr3	170075313	170077839	FALSE	NHLF	0.00366913923365207	TRUE	0.0164844881502733	0.8	0.52	3.62047955692647	1.14090163206438	11.9572177656262	q26.2	TRUE	SKIL	170075473	+	0	SKIL	170075473	+
chr3	170131486	170140134	FALSE	IMR90	1.26332432517118e-05	TRUE	3.97451018898934e-06	0.8	0.24	12.1143473300275	3.55252466515601	47.9085680068136	q26.2	TRUE	CLDN11	170136653	+	0	CLDN11	170136653	+
chr3	170132029	170139646	FALSE	NHLF	6.07651221352202e-06	TRUE	3.97451018898934e-06	0.8	0.24	12.1143473300275	3.55252466515601	47.9085680068136	q26.2	TRUE	CLDN11	170136653	+	0	CLDN11	170136653	+
chr3	170290167	170317765	FALSE	H2171	1.23685655472294e-07	TRUE	9.47934690455702e-08	0.84	0.2	19.7838494632582	5.34339600421104	89.3011862062514	q26.2	TRUE	SLC7A14	170303863	-	0	SLC7A14	170303863	-
chr3	170406860	170486848	TRUE	IMR90	0.00188618444312182	TRUE	0.00142437614883311	0.8	0.4	5.83094179059185	1.84512530204406	19.785720168183	q26.2	TRUE	RPL22L1	170588045	-	101196	NA	NA	NA
chr3	170406956	170409302	FALSE	H2171	5.17841883014702e-06	TRUE	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q26.2	TRUE	SLC7A14	170303863	-	-103092	NA	NA	NA
chr3	170519119	170527711	FALSE	NHLF	0.00264325816744098	TRUE	0.00699880938640435	0.58	0.24	4.28522388640618	1.35179934036872	15.4767311164908	q26.2	TRUE	RPL22L1	170588045	-	60333	NA	NA	NA
chr3	171164996	171179483	FALSE	NHLF	0.00579462883027894	TRUE	0.00141716780471384	0.64	0.24	5.49154577812055	1.719461587308	20.0310148415048	q26.31	FALSE	TNIK	171178197	-	0	TNIK	171178197	-
chr3	171853224	171872105	FALSE	IMR90	0.0140599532295954	TRUE	0.00651921487077887	0.7	0.36	4.0618418412698	1.34535426359018	13.0687459074235	q26.31	FALSE	FNDC3B	171757418	+	95805	NA	NA	NA
chr3	177062042	177078754	FALSE	HeLa	0.00840004367184265	TRUE	0.0389937789083078	0.74	0.48	3.03312160947861	0.999637013381414	9.49590841677397	q26.32	FALSE	LINC00578	177159709	+	-80954	NA	NA	NA
chr3	177062118	177078983	FALSE	NHLF	0.00264325816744098	TRUE	0.0389937789083078	0.74	0.48	3.03312160947861	0.999637013381414	9.49590841677397	q26.32	FALSE	LINC00578	177159709	+	-80725	NA	NA	NA
chr3	178787210	178790486	FALSE	IMR90	0.00254718151848045	TRUE	0.00699880938640435	0.58	0.24	4.28522388640618	1.35179934036872	15.4767311164908	q26.32	FALSE	ZMAT3	178789656	-	0	ZMAT3	178789656	-
chr3	178787268	178790402	FALSE	NHLF	0.000647142853115032	TRUE	0.0133110358487184	0.56	0.24	3.9544114869924	1.24903161854002	14.2534756584791	q26.32	FALSE	ZMAT3	178789656	-	0	ZMAT3	178789656	-
chr3	183164473	183166573	FALSE	H2171	0.000425990247825998	TRUE	0.000291415714458153	0.5	0.08	11.1669243908023	2.34756892100627	107.915542734296	q27.1	TRUE	LINC00888	183165396	+	0	LINC00888	183165396	+
chr3	183164591	183166234	FALSE	HeLa	3.44917825401101e-05	TRUE	6.19811538229748e-05	0.5	0.04	23.2039862255607	3.27119334630092	1020.12256564418	q27.1	TRUE	LINC00888	183165396	+	0	LINC00888	183165396	+
chr3	183164964	183166103	FALSE	NHLF	0.00559839082098998	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q27.1	TRUE	LINC00888	183165396	+	0	LINC00888	183165396	+
chr3	184031662	184034957	FALSE	HeLa	0.000315645915059908	TRUE	0.000437926378107024	0.54	0.12	8.37319568479595	2.11515052770399	49.2978427010256	q27.1	TRUE	EIF4G1	184032283	+	0	EIF4G1	184032283	+
chr3	184300588	184320946	FALSE	H2171	0.00236454425440022	TRUE	0.00566941552913372	0.74	0.4	4.17728921789197	1.37358542508918	13.4230996859981	q27.1	TRUE	EPHB3	184279587	+	21000	NA	NA	NA
chr3	184404912	184407650	FALSE	IMR90	0.00181570225079896	TRUE	0.00375448286742614	0.34	0.04	12.065410437395	1.6628398892566	536.4033411338	q27.1	TRUE	MAGEF1	184429836	-	22185	NA	NA	NA
chr3	185114058	185122499	FALSE	H2171	0.000289423480712714	TRUE	0.00699880938640435	0.58	0.24	4.28522388640618	1.35179934036872	15.4767311164908	q27.2	FALSE	TMEM41A	185216845	-	94345	NA	NA	NA
chr3	185136383	185142176	FALSE	HeLa	0.00366913923365207	TRUE	0.00748780846587891	0.8	0.48	4.23700582733162	1.34353309135277	14.0494198301625	q27.2	FALSE	TMEM41A	185216845	-	74668	NA	NA	NA
chr3	186647728	186651119	FALSE	H2171	9.40063268009334e-05	TRUE	0.000166656335473628	0.68	0.2	8.23088167806583	2.43787667712764	33.3468904255184	q27.3	TRUE	ST6GAL1	186648315	+	0	ST6GAL1	186648315	+
chr3	187660295	187688035	FALSE	HeLa	0.00785987717531606	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q27.3	TRUE	LPP	187871663	+	-183627	NA	NA	NA
chr3	189579715	189582052	FALSE	HeLa	0.0305017276862715	TRUE	0.0266390676422747	0.52	0.24	3.37472593331952	1.06654258412583	12.127825773447	q28	TRUE	MIR944	189547711	+	32003	NA	NA	NA
chr3	192231888	192234004	FALSE	H2171	2.25223567467663e-08	TRUE	1.5465108320584e-09	0.8	0.08	42.7909294467574	8.487997443863	433.284722627506	q28	TRUE	FGF12	192445388	-	211383	NA	NA	NA
chr3	194050922	194052402	FALSE	H2171	0.00785987717531606	TRUE	0.00183309287436455	0.9	0.56	6.85089859948104	1.82500802947174	29.7753517742945	q29	TRUE	CPN2	194072057	-	19654	NA	NA	NA
chr3	194201812	194215436	FALSE	NHLF	6.12865840188333e-10	TRUE	7.44259770210972e-10	0.96	0.28	55.9838868695655	10.3417759815334	593.513999779079	q29	TRUE	LINC00884	194207869	+	0	LINC00884	194207869	+
chr3	194205388	194219437	FALSE	HeLa	6.12865840188333e-10	TRUE	4.7033698268394e-09	0.96	0.32	46.7753070342371	8.77013543274574	491.320148912525	q29	TRUE	LINC00884	194207869	+	0	LINC00884	194207869	+
chr3	194205590	194209991	FALSE	IMR90	1.06924122947568e-10	TRUE	7.44259770210972e-10	0.96	0.28	55.9838868695655	10.3417759815334	593.513999779079	q29	TRUE	LINC00884	194207869	+	0	LINC00884	194207869	+
chr3	194360710	194361321	FALSE	NHLF	0.00264325816744098	TRUE	0.0143478930804009	0.96	0.76	7.34859596768142	1.18240247528528	80.5217946396106	q29	TRUE	TMEM44	194354418	-	-6291	TMEM44	194354418	-
chr3	194406259	194410508	FALSE	IMR90	0.0973665466158954	TRUE	0.000728518807266989	0.32	0	Inf	2.48824596814813	Inf	q29	TRUE	FAM43A	194406622	+	0	FAM43A	194406622	+
chr3	194846516	194848354	FALSE	H2171	0.00295170351559699	TRUE	0.00699880938640435	0.58	0.24	4.28522388640618	1.35179934036872	15.4767311164908	q29	TRUE	XXYLT1-AS2	194868600	+	-20245	NA	NA	NA
chr3	195265437	195274256	FALSE	HeLa	4.61830508670238e-05	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q29	TRUE	PPP1R2	195270224	-	0	PPP1R2	195270224	-
chr3	195619920	195642255	FALSE	H2171	2.32143468881398e-05	TRUE	0.000429780514011899	0.88	0.48	7.67504918617934	2.18468446239715	30.3934771447908	q29	TRUE	TNK2	195638816	-	0	TNK2	195638816	-
chr3	196434921	196436384	FALSE	HeLa	0.0929116125924444	FALSE	0.034061458718993	0	0.12	0	0	1.1630067306952	q29	TRUE	CEP19	196439123	-	2738	PIGX, CEP19	196439245, 196439123	+, -
chr4	298558	299323	FALSE	NHLF	0.00118502548648006	TRUE	0.000928805470677002	0.74	0.32	5.88176846429635	1.88824896173585	19.9641019700589	p16.3	FALSE	ZNF732	299099	-	0	ZNF732	299099	-
chr4	4397859	4399626	FALSE	IMR90	0.0127942681384035	TRUE	0.0024677222036796	0.54	0.16	6.01678737058126	1.69151652060854	27.6375308082464	p16.3	FALSE	NSG1	4349869	+	47989	NA	NA	NA
chr4	4857884	4858753	FALSE	H2171	0.3422657197206	TRUE	0.0267269970726563	0.26	0.04	8.26012842606243	1.10299239624129	372.355508240768	p16.2	FALSE	MSX1	4861392	+	-2638	MSX1	4861392	+
chr4	5891474	5892899	FALSE	H2171	2.28972117514205e-06	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	p16.2	FALSE	CRMP1	5894785	-	1885	CRMP1	5894785	-
chr4	6223024	6224327	FALSE	H2171	0.00254718151848045	TRUE	0.000413172993684716	0.42	0.04	16.889341938438	2.36507398181105	745.255237062324	p16.1	FALSE	LOC285484	6202460	+	20563	NA	NA	NA
chr4	6690069	6691484	FALSE	IMR90	0.028004001649732	FALSE	0.00603822542665888	0.32	0.68	0.226413401920376	0.0686255789148103	0.689876026556291	p16.1	FALSE	S100P	6695566	+	-4081	S100P	6695566	+
chr4	6764771	6775031	FALSE	HeLa	0.00219397045276708	FALSE	0.00649431751833322	0.62	0.92	0.145035995214132	0.014908774732154	0.700214290621271	p16.1	FALSE	KIAA0232	6784459	+	-9427	NA	NA	NA
chr4	7256110	7258858	FALSE	H2171	0.00118502548648006	FALSE	0.0137944750894916	0.4	0.72	0.26416939110468	0.0779626395790912	0.811520018396243	p16.1	FALSE	MIR4798	7312177	+	-53318	NA	NA	NA
chr4	7779895	7784212	FALSE	NHLF	0.00306160066081158	TRUE	0.0143478930804009	0.96	0.76	7.34859596768142	1.18240247528528	80.5217946396106	p16.1	FALSE	AFAP1-AS1	7755817	+	24077	NA	NA	NA
chr4	8862092	8862688	FALSE	H2171	0.000135824587165955	TRUE	3.96720418504094e-05	0.76	0.24	9.65199809287248	2.9055846542243	36.9047297690466	p16.1	FALSE	HMX1	8873543	-	10854	NA	NA	NA
chr4	8912134	8917609	FALSE	H2171	0.00284541739482599	FALSE	0.0461703659828752	0.84	1	0	0	1.09212368923649	p16.1	FALSE	LOC650293	8951477	+	-33867	NA	NA	NA
chr4	25088082	25091566	FALSE	H2171	4.55686514042497e-08	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	p15.2	FALSE	LGI2	25032414	-	-55667	NA	NA	NA
chr4	39026417	39048824	FALSE	HeLa	0.0228517846472588	FALSE	0.00964528823402975	0.24	0.56	0.253373017021444	0.0789031481884218	0.775966029891847	p14	FALSE	TMEM156	39034041	-	0	KLHL5, TMEM156	39046451, 39034041	+, -
chr4	43900840	43901530	FALSE	HeLa	0.0105615867636928	FALSE	0.000830655286707883	0.6	0.96	0.0642429828812472	0.00145375735511234	0.460109530474797	p13	FALSE	KCTD8	44450824	-	549293	NA	NA	NA
chr4	43900900	43913152	FALSE	H2171	0.00295170351559699	FALSE	0.00174926772813902	0.62	0.96	0.0698036335300913	0.00157689797479902	0.501752727904685	p13	FALSE	KCTD8	44450824	-	537671	NA	NA	NA
chr4	43900931	43901296	FALSE	NHLF	0.0249493256246967	FALSE	0.000830655286707883	0.6	0.96	0.0642429828812472	0.00145375735511234	0.460109530474797	p13	FALSE	KCTD8	44450824	-	549527	NA	NA	NA
chr4	55083530	55102102	TRUE	IMR90	0.0209091674741763	TRUE	0.0461489192398393	0.44	0.2	3.09706279058422	0.927943989829201	12.2764470394982	q12	FALSE	GSX2	54966248	+	117281	NA	NA	NA
chr4	55091319	55101332	TRUE	NHLF	0.136442229298515	TRUE	0.000728518807266989	0.32	0	Inf	2.48824596814813	Inf	q12	FALSE	GSX2	54966248	+	125070	NA	NA	NA
chr4	71925365	71926381	FALSE	H2171	0.0553327003506705	FALSE	0.0486691546933396	0.46	0.72	0.336240997955731	0.099914055736544	1.02900086000857	q13.3	FALSE	DCK	71859265	+	66099	NA	NA	NA
chr4	76841251	76842033	FALSE	H2171	0.0402549770784605	TRUE	0.0420874203417479	0.46	0.2	3.35398341787566	1.00725104898943	13.2801581916512	q21.1	FALSE	PPEF2	76823681	-	-17569	NA	NA	NA
chr4	81176588	81191296	TRUE	NHLF	5.08533086699801e-05	TRUE	5.36829560209135e-06	0.72	0.16	12.9533250187492	3.54001841586875	61.3592764916245	q21.21	FALSE	FGF5	81187742	+	0	FGF5	81187742	+
chr4	81188928	81191725	FALSE	IMR90	4.84648749115738e-05	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q21.21	FALSE	FGF5	81187742	+	1185	FGF5	81187742	+
chr4	82074075	82075214	FALSE	H2171	0.0140599532295954	FALSE	0.00566941552913372	0.26	0.6	0.239389696963487	0.0744984410004138	0.728021702716505	q21.21	FALSE	PRKG2	82136218	-	61003	NA	NA	NA
chr4	82135275	82137253	FALSE	IMR90	8.78466731524842e-07	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q21.21	FALSE	PRKG2	82136218	-	0	PRKG2	82136218	-
chr4	93224291	93230073	FALSE	H2171	0.000135824587165955	TRUE	0.000437926378107024	0.54	0.12	8.37319568479595	2.11515052770399	49.2978427010256	q22.1	FALSE	GRID2	93225550	+	0	GRID2	93225550	+
chr4	111541317	111543689	FALSE	HeLa	2.56221895458174e-07	TRUE	2.77656539082162e-05	0.86	0.36	10.4647969395639	3.06346754564014	40.3121965298379	q25	FALSE	PITX2	111563279	-	19589	NA	NA	NA
chr4	123030645	123031452	FALSE	H2171	0.0951181891407325	FALSE	0.0263581114150045	0.38	0.68	0.293471058276011	0.0905066187883779	0.883200676088415	q27	FALSE	KIAA1109	123091758	+	-60305	NA	NA	NA
chr4	124467929	124469383	FALSE	H2171	0.00245430871364285	FALSE	0.00847201580772943	0.56	0.88	0.177289028805092	0.0301009702514896	0.705735885821608	q28.1	FALSE	LINC01091	124571422	+	-102038	NA	NA	NA
chr4	134066924	134110614	FALSE	HeLa	5.45437696035366e-11	TRUE	2.67447310777765e-08	0.96	0.36	39.4822673220185	7.47352126266809	411.032118619716	q28.3	FALSE	PCDH10	134070470	+	0	PCDH10	134070470	+
chr4	134071918	134072689	FALSE	NHLF	4.2954885327664e-09	TRUE	2.71383268144002e-08	0.94	0.32	30.8965314215886	6.90426847556549	202.475904291645	q28.3	FALSE	PCDH10	134070470	+	1447	PCDH10	134070470	+
chr4	140650229	140662656	FALSE	H2171	0.00927263490774628	TRUE	0.0266390676422747	0.52	0.24	3.37472593331952	1.06654258412583	12.127825773447	q31.1	FALSE	MGST2	140586922	+	63306	NA	NA	NA
chr4	140655604	140662328	FALSE	NHLF	0.000212846289790271	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q31.1	FALSE	MGST2	140586922	+	68681	NA	NA	NA
chr4	144832836	144833618	FALSE	H2171	0.0140599532295954	TRUE	0.016299833652937	0.58	0.28	3.48969934621834	1.13815499142038	11.7942111800847	q31.21	FALSE	GYPE	144826716	-	-6119	GYPE	144826716	-
chr4	152589317	152600297	FALSE	H2171	0.0907463140874293	FALSE	0.0324278614006187	0.64	0.88	0.246553073499106	0.0415563218579212	0.996838944050401	q31.3	FALSE	GATB	152682175	-	81877	NA	NA	NA
chr4	154407319	154420571	FALSE	NHLF	0.00380307406239911	TRUE	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q31.3	FALSE	KIAA0922	154387498	+	19820	NA	NA	NA
chr4	158142484	158144906	FALSE	H2171	6.40768672932335e-06	TRUE	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	q32.1	FALSE	GRIA2	158141295	+	1188	GRIA2	158141295	+
chr4	169764354	169808126	TRUE	NHLF	3.36244670952182e-06	TRUE	1.78924818905076e-06	0.7	0.12	16.3741353247697	4.05384335414971	98.4099103817202	q32.3	FALSE	CBR4	169931468	-	123341	NA	NA	NA
chr4	169980806	169984284	FALSE	NHLF	0.0296486867610092	TRUE	0.000630057597968588	0.48	0.08	10.3222438909923	2.16760957240647	99.7481477848796	q32.3	FALSE	CBR4	169931468	-	-49337	NA	NA	NA
chr4	174419441	174422338	FALSE	H2171	4.84648749115738e-05	TRUE	6.41083252788942e-05	1	0.68	Inf	4.33256117539606	Inf	q34.1	FALSE	HAND2	174451378	-	29039	NA	NA	NA
chr4	174438259	174451402	FALSE	H2171	2.40138462872824e-10	TRUE	8.88360957845229e-11	0.94	0.2	56.2078760961098	11.6432755668778	408.89675902401	q34.1	FALSE	HAND2	174451378	-	0	HAND2-AS1, HAND2	174451609, 174451378	+, -
chr4	174443306	174444222	FALSE	NHLF	1.24223155077294e-09	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	q34.1	FALSE	HAND2	174451378	-	7155	NA	NA	NA
chr4	183734275	183740866	FALSE	HeLa	0.133508109051942	FALSE	0.00183309287436455	0.1	0.44	0.145966253255558	0.0335848257169311	0.547942794689762	q35.1	FALSE	DCTD	183838630	-	97763	NA	NA	NA
chr4	184825760	184829197	FALSE	H2171	2.41296291866374e-07	TRUE	3.97451018898934e-06	0.8	0.24	12.1143473300275	3.55252466515601	47.9085680068136	q35.1	FALSE	STOX2	184826509	+	0	STOX2	184826509	+
chr4	184909256	184910230	FALSE	HeLa	0.00113912865053481	FALSE	0.00272170618722716	0.3	0.68	0.206541966136534	0.0621150731120466	0.633231672266672	q35.1	FALSE	STOX2	184826509	+	82746	NA	NA	NA
chr4	184961376	184963351	FALSE	IMR90	0.000483529169471871	TRUE	0.00037529809349662	0.34	0	Inf	2.73543710000816	Inf	q35.1	FALSE	STOX2	184826509	+	134866	NA	NA	NA
chr4	185360889	185375395	FALSE	NHLF	0.0460507573094604	TRUE	0.0104076679419145	1	0.84	Inf	1.41722051085946	Inf	q35.1	FALSE	IRF2	185395726	-	20330	NA	NA	NA
chr4	189659243	189659851	FALSE	H2171	0.226971996559418	FALSE	0.0140723397524478	0.02	0.2	0.0846080011202993	0.00169835236281995	0.822731823976604	q35.2	FALSE	LINC01060	189321890	+	337352	NA	NA	NA
chr4	189659407	189659892	FALSE	NHLF	0.0249493256246967	FALSE	0.0140723397524478	0.02	0.2	0.0846080011202993	0.00169835236281995	0.822731823976604	q35.2	FALSE	LINC01060	189321890	+	337516	NA	NA	NA
chr5	1102833	1104834	FALSE	H2171	0.00203474377229131	TRUE	0.00281407762009285	0.58	0.2	5.39592193505351	1.62322147463411	21.4556139526799	p15.33	FALSE	SLC12A7	1112172	-	7337	NA	NA	NA
chr5	1161147	1162282	FALSE	HeLa	0.00168194582878021	FALSE	0.0253409451868969	0.34	0.64	0.294938022860832	0.093096772678607	0.880570950477228	p15.33	FALSE	SLC6A19	1201710	+	-39427	NA	NA	NA
chr5	1315239	1317558	FALSE	H2171	0.00380307406239911	TRUE	0.0207464940392332	0.44	0.16	4.05218650733889	1.1327267302373	18.6181825300476	p15.33	FALSE	MIR4457	1309492	-	-5746	MIR4457	1309492	-
chr5	1972974	1975407	FALSE	H2171	0.0136262904279443	FALSE	0.000315481938748222	0.64	1	0	0	0.333698113850081	p15.33	FALSE	IRX4	1887293	-	-85680	NA	NA	NA
chr5	2749907	2762723	FALSE	H2171	3.27171677151707e-09	TRUE	4.52252195177545e-05	0.96	0.56	17.9521113820837	3.36399932571076	185.129602307665	p15.33	FALSE	IRX2	2751769	-	0	C5orf38, IRX2	2752262, 2751769	+, -
chr5	3595200	3598989	FALSE	H2171	1.06924122947568e-10	TRUE	4.58339679482033e-09	0.94	0.28	37.0543347536263	8.14427526832821	247.469339439338	p15.33	FALSE	IRX1	3596168	+	0	IRX1	3596168	+
chr5	5146333	5146979	FALSE	NHLF	0.0202944203686291	FALSE	0.000912844854952872	0.48	0.88	0.129230567369199	0.0219565659931637	0.511607218538969	p15.32	FALSE	ADAMTS16	5140443	+	5889	ADAMTS16	5140443	+
chr5	10551668	10568297	FALSE	IMR90	0.000548251975669074	TRUE	0.0140723397524478	0.98	0.8	11.819213156663	1.21546288943411	588.805963881129	p15.2	FALSE	ANKRD33B	10564435	+	0	ANKRD33B	10564435	+
