chr	start	end	shortlist	type	wilcoxon.p.value	hyper.	fisher.p.value	tmr.ratio	nor.ratio	OR	CI_95_L	CI_95_H	cytoband	DM.band?	closest.TSS	pos	dir	dist	overlapped.TSS	overlapped.pos	ovrl.dir
chr4	81188928	81191725	FALSE	IMR90	4.84648749115738e-05	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q21.21	FALSE	FGF5	81187742	+	1185	FGF5	81187742	+
chr4	82135275	82137253	FALSE	IMR90	8.78466731524842e-07	TRUE	1.45813688560373e-07	0.58	0	Inf	7.3483646533785	Inf	q21.21	FALSE	PRKG2	82136218	-	0	PRKG2	82136218	-
chr4	93224291	93230073	FALSE	H2171	0.000135824587165955	TRUE	0.000437926378107024	0.54	0.12	8.37319568479595	2.11515052770399	49.2978427010256	q22.1	FALSE	GRID2	93225550	+	0	GRID2	93225550	+
chr4	111541317	111543689	FALSE	HeLa	2.56221895458174e-07	TRUE	2.77656539082162e-05	0.86	0.36	10.4647969395639	3.06346754564014	40.3121965298379	q25	FALSE	PITX2	111563279	-	19589	NA	NA	NA
chr4	134066924	134110614	FALSE	HeLa	5.45437696035366e-11	TRUE	2.67447310777765e-08	0.96	0.36	39.4822673220185	7.47352126266809	411.032118619716	q28.3	FALSE	PCDH10	134070470	+	0	PCDH10	134070470	+
chr4	134071918	134072689	FALSE	NHLF	4.2954885327664e-09	TRUE	2.71383268144002e-08	0.94	0.32	30.8965314215886	6.90426847556549	202.475904291645	q28.3	FALSE	PCDH10	134070470	+	1447	PCDH10	134070470	+
chr4	154407319	154420571	FALSE	NHLF	0.00380307406239911	TRUE	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	q31.3	FALSE	KIAA0922	154387498	+	19820	NA	NA	NA
chr4	158142484	158144906	FALSE	H2171	6.40768672932335e-06	TRUE	1.84369231792933e-08	0.7	0.04	52.9295947844145	7.34845229446276	2333.76594494202	q32.1	FALSE	GRIA2	158141295	+	1188	GRIA2	158141295	+
chr4	169764354	169808126	TRUE	NHLF	3.36244670952182e-06	TRUE	1.78924818905076e-06	0.7	0.12	16.3741353247697	4.05384335414971	98.4099103817202	q32.3	FALSE	CBR4	169931468	-	123341	NA	NA	NA
chr4	174419441	174422338	FALSE	H2171	4.84648749115738e-05	TRUE	6.41083252788942e-05	1	0.68	Inf	4.33256117539606	Inf	q34.1	FALSE	HAND2	174451378	-	29039	NA	NA	NA
chr4	174438259	174451402	FALSE	H2171	2.40138462872824e-10	TRUE	8.88360957845229e-11	0.94	0.2	56.2078760961098	11.6432755668778	408.89675902401	q34.1	FALSE	HAND2	174451378	-	0	HAND2-AS1, HAND2	174451609, 174451378	+, -
chr4	174443306	174444222	FALSE	NHLF	1.24223155077294e-09	TRUE	2.64014823659888e-13	0.84	0	Inf	24.497143179789	Inf	q34.1	FALSE	HAND2	174451378	-	7155	NA	NA	NA
chr4	184825760	184829197	FALSE	H2171	2.41296291866374e-07	TRUE	3.97451018898934e-06	0.8	0.24	12.1143473300275	3.55252466515601	47.9085680068136	q35.1	FALSE	STOX2	184826509	+	0	STOX2	184826509	+
chr5	2749907	2762723	FALSE	H2171	3.27171677151707e-09	TRUE	4.52252195177545e-05	0.96	0.56	17.9521113820837	3.36399932571076	185.129602307665	p15.33	FALSE	IRX2	2751769	-	0	C5orf38, IRX2	2752262, 2751769	+, -
chr5	3595200	3598989	FALSE	H2171	1.06924122947568e-10	TRUE	4.58339679482033e-09	0.94	0.28	37.0543347536263	8.14427526832821	247.469339439338	p15.33	FALSE	IRX1	3596168	+	0	IRX1	3596168	+
chr5	10563315	10568092	FALSE	H2171	1.3088700540558e-06	TRUE	3.97451018898934e-06	0.8	0.24	12.1143473300275	3.55252466515601	47.9085680068136	p15.2	FALSE	ANKRD33B	10564435	+	0	ANKRD33B	10564435	+
chr5	11381959	11386772	FALSE	H2171	1.48631784847133e-07	TRUE	1.34624438768348e-08	0.76	0.08	34.2514834804241	6.93285584276371	340.845143288203	p15.2	FALSE	CTNND2	11904110	-	517337	NA	NA	NA
chr5	17217975	17220117	FALSE	IMR90	0.00284541739482599	TRUE	0.000830655286707884	0.4	0.04	15.5659023779842	2.17339553685854	687.872702059469	p15.1	FALSE	LOC285696	17217531	-	-443	BASP1, LOC285696	17216932, 17217531	+, -
chr5	32709369	32711506	FALSE	HeLa	1.26332432517118e-05	TRUE	3.32658199117912e-07	0.74	0.12	19.8424383787052	4.8495125683199	121.068051782582	p13.3	FALSE	NPR3	32710743	+	0	NPR3	32710743	+
chr5	42948935	42952692	FALSE	IMR90	2.48703944323788e-09	TRUE	6.40035936145176e-14	0.86	0	Inf	27.8309764505005	Inf	p12	FALSE	LOC648987	43018913	-	66220	NA	NA	NA
chr5	42990567	42996224	FALSE	IMR90	1.79240646631345e-10	TRUE	0.00148873777592099	0.98	0.72	18.2700298921888	2.11745774803945	871.316543864995	p12	FALSE	LOC648987	43018913	-	22688	NA	NA	NA
chr5	50691928	50700952	FALSE	HeLa	1.57980223502228e-07	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	NA	NA	LOC642366	50679166	-	-12761	NA	NA	NA
chr5	72732600	72743115	FALSE	IMR90	7.83016305054917e-07	TRUE	0.000270536165824955	0.86	0.44	7.55309133864827	2.23554850122897	28.2549587386471	q13.2	FALSE	BTF3	72794250	+	-51134	NA	NA	NA
chr5	75379239	75381465	FALSE	H2171	7.12257213089284e-06	TRUE	1.20585717201875e-08	0.64	0	Inf	9.35072893871128	Inf	q13.3	FALSE	SV2C	75379305	+	0	SV2C	75379305	+
chr5	76011920	76014800	FALSE	IMR90	0.000971491502068236	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q13.3	FALSE	F2R	76011868	+	51	NCRUPAR, F2R	76008228, 76011868	+, +
chr5	87956108	87981015	FALSE	H2171	3.21091178067648e-10	TRUE	2.67447310777765e-08	0.96	0.36	39.4822673220185	7.47352126266809	411.032118619716	q14.3	FALSE	LINC00461	87980620	-	0	MIR9-2, LINC00461	87962757, 87980620	-, -
chr5	88185236	88185833	FALSE	NHLF	8.56406511597831e-05	TRUE	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q14.3	FALSE	MEF2C	88199922	-	14088	NA	NA	NA
chr5	92908540	92909324	FALSE	NHLF	1.31513399639035e-07	TRUE	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	q15	FALSE	NR2F1-AS1	92917003	-	7678	NA	NA	NA
chr5	92912619	92938829	TRUE	IMR90	8.55294381156985e-11	TRUE	3.94334339119386e-06	1	0.6	Inf	6.31445465904763	Inf	q15	FALSE	NR2F1	92919043	+	0	NR2F1-AS1, NR2F1	92917003, 92919043	-, +
chr5	92915487	92936006	FALSE	HeLa	2.77748906070145e-10	TRUE	3.42767540926851e-05	0.98	0.6	30.9759086927451	3.87925104395475	1433.21821892435	q15	FALSE	NR2F1	92919043	+	0	NR2F1-AS1, NR2F1	92917003, 92919043	-, +
chr5	92920389	92925638	FALSE	NHLF	4.01359546959121e-09	TRUE	3.42767540926851e-05	0.98	0.6	30.9759086927451	3.87925104395475	1433.21821892435	q15	FALSE	NR2F1	92919043	+	1345	NR2F1-AS1, NR2F1	92917003, 92919043	-, +
chr5	92928874	92929920	FALSE	NHLF	2.11091508539734e-08	TRUE	2.15682564611619e-07	0.76	0.12	21.9893538550326	5.33009248017775	135.271243084994	q15	FALSE	NR2F1	92919043	+	9830	NA	NA	NA
chr5	92930426	92931300	FALSE	NHLF	0.000647142853115032	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	q15	FALSE	NR2F1	92919043	+	11382	NA	NA	NA
chr5	92934139	92938820	FALSE	NHLF	6.88442697315422e-09	TRUE	8.66448648556534e-12	0.84	0.04	113.949251987501	14.8727175768086	5104.50600631386	q15	FALSE	NR2F1	92919043	+	15095	NA	NA	NA
chr5	122424159	122435530	FALSE	NHLF	4.59661402504695e-09	TRUE	6.12939981489607e-07	0.92	0.36	19.270010352067	4.830950952871	98.7688220070281	q23.2	FALSE	PRDM6	122424841	+	0	PRDM6	122424841	+
chr5	134580136	134583929	FALSE	HeLa	9.84730375306101e-05	FALSE	0.000630057597968588	0.52	0.92	0.096878160462053	0.0100252488112025	0.461337693249713	q31.1	FALSE	C5orf66-AS2	134583867	-	0	C5orf66-AS2	134583867	-
chr5	134581361	134582996	FALSE	NHLF	0.000329575999326632	FALSE	0.000291415714458153	0.5	0.92	0.0895501720082973	0.00926650577537432	0.425972584255953	q31.1	FALSE	C5orf66-AS2	134583867	-	870	C5orf66-AS2	134583867	-
chr5	136832375	136835170	FALSE	H2171	0.00181570225079896	TRUE	6.8088270505174e-05	0.6	0.12	10.6471898344375	2.68149032821809	62.9277854729724	q31.2	FALSE	SPOCK1	136835018	-	0	SPOCK1	136835018	-
chr5	140418445	140421019	FALSE	HeLa	3.95712368449487e-06	TRUE	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q31.3	TRUE	PCDHB1	140430979	+	-9959	NA	NA	NA
chr5	140418926	140420847	FALSE	H2171	1.19992164230425e-05	TRUE	2.70587380689733e-07	0.64	0.04	40.6987348585587	5.70652746305788	1789.59913990139	q31.3	TRUE	PCDHB1	140430979	+	-10131	NA	NA	NA
chr5	140705584	140706386	FALSE	IMR90	0.000525830847819784	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q31.3	TRUE	PCDHGA1	140710252	+	-3865	PCDHGA1, TAF7	140710252, 140700351	+, -
chr5	140705739	140706340	FALSE	NHLF	0.000302268510555144	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q31.3	TRUE	PCDHGA1	140710252	+	-3911	PCDHGA1, TAF7	140710252, 140700351	+, -
chr5	146883499	146916027	FALSE	NHLF	0.00203474377229131	TRUE	0.000630057597968588	0.48	0.08	10.3222438909923	2.16760957240647	99.7481477848796	q32	FALSE	DPYSL3	146889619	-	0	DPYSL3	146889619	-
chr5	155107365	155108974	FALSE	H2171	5.17152657939932e-08	TRUE	2.15682564611619e-07	0.76	0.12	21.9893538550326	5.33009248017775	135.271243084994	q33.2	FALSE	SGCD	155135063	+	-26088	NA	NA	NA
chr5	172225578	172229173	FALSE	IMR90	0.00274263663018407	FALSE	0.000120103101259928	0.24	0.72	0.127018809898541	0.0353230168414497	0.408781681747867	q35.1	FALSE	DUSP1	172198203	-	-27374	NA	NA	NA
chr5	180524595	180528800	FALSE	NHLF	9.40063268009334e-05	TRUE	1.38541752840361e-06	0.52	0	Inf	5.80115612597983	Inf	q35.3	FALSE	OR2V1	180552304	-	23503	NA	NA	NA
chr6	1382270	1397250	TRUE	NHLF	3.50279862404625e-09	TRUE	6.57984172079663e-07	0.96	0.44	28.6562800088725	5.46196214581943	293.838418517305	p25.3	FALSE	FOXF2	1390069	+	0	FOXF2	1390069	+
chr6	1390208	1395648	FALSE	IMR90	3.25347254227847e-07	TRUE	5.17651080248797e-05	0.84	0.36	8.97895799506413	2.70439103366846	33.0826360654326	p25.3	FALSE	FOXF2	1390069	+	138	FOXF2	1390069	+
chr6	1609088	1614987	FALSE	HeLa	0.0127942681384035	TRUE	6.19811538229748e-05	0.5	0.04	23.2039862255607	3.27119334630092	1020.12256564418	p25.3	FALSE	FOXC1	1610681	+	0	FOXC1	1610681	+
chr6	3022697	3026388	FALSE	HeLa	2.32143468881398e-05	TRUE	0.000107103476640008	0.54	0.08	13.0796672731596	2.7495374792669	126.465860082468	p25.2	FALSE	HTATSF1P2	3025005	-	0	HTATSF1P2	3025005	-
chr6	3022887	3024997	FALSE	NHLF	0.0105615867636928	TRUE	0.000107103476640008	0.54	0.08	13.0796672731596	2.7495374792669	126.465860082468	p25.2	FALSE	HTATSF1P2	3025005	-	7	HTATSF1P2	3025005	-
chr6	3226613	3233337	FALSE	H2171	0.00181570225079896	TRUE	0.00119414069059392	0.66	0.24	5.98586579558017	1.86683351329778	21.9402545324561	p25.2	FALSE	TUBB2B	3227968	-	0	TUBB2B	3227968	-
chr6	4280096	4282119	FALSE	HeLa	0.000178096552028641	FALSE	0.000169529008380099	0.18	0.64	0.127901037965832	0.035902805690285	0.415154855030718	p25.1	FALSE	ECI2	4135831	-	-144264	NA	NA	NA
chr6	5996470	6009904	FALSE	H2171	3.20898767458168e-11	TRUE	4.71717152978835e-07	0.98	0.48	49.6248353864335	6.38327147474192	2267.41666666796	p25.1	FALSE	NRN1	6007633	-	0	NRN1	6007633	-
chr6	7541057	7544149	FALSE	H2171	5.08533086699801e-05	TRUE	1.02430286580253e-07	0.6	0	Inf	7.95451912844582	Inf	p24.3	FALSE	DSP	7541870	+	0	DSP	7541870	+
chr6	10425720	10429337	FALSE	HeLa	5.86621710408936e-08	TRUE	2.71383268144002e-08	0.94	0.32	30.8965314215886	6.90426847556549	202.475904291645	p24.3	FALSE	LINC00518	10435055	-	5717	LINC00518, TFAP2A	10435055, 10419797	-, -
chr6	11754790	11772953	FALSE	NHLF	2.44025410492706e-05	FALSE	1.47829946898993e-05	0.26	0.8	0.091367847136087	0.0220556796890604	0.314872131646005	p24.1	FALSE	ADTRP	11779280	-	6326	ADTRP	11779280	-
chr6	11766220	11772870	FALSE	IMR90	0.000647142853115032	FALSE	1.47829946898993e-05	0.26	0.8	0.091367847136087	0.0220556796890604	0.314872131646005	p24.1	FALSE	ADTRP	11779280	-	6409	ADTRP	11779280	-
chr6	11766583	11773684	FALSE	HeLa	0.000374895951726304	FALSE	1.47829946898993e-05	0.26	0.8	0.091367847136087	0.0220556796890604	0.314872131646005	p24.1	FALSE	ADTRP	11779280	-	5595	ADTRP	11779280	-
chr6	12748885	12750950	FALSE	H2171	1.85363613574874e-08	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	p24.1	FALSE	PHACTR1	12717037	+	31847	NA	NA	NA
chr6	13733323	13733949	FALSE	NHLF	0.00454178085570983	FALSE	0.000876659262863738	0.16	0.56	0.154381708155392	0.0432858794557531	0.506799051016807	p23	FALSE	RANBP9	13711796	-	-21526	NA	NA	NA
chr6	13762954	13768294	FALSE	NHLF	0.008973176229676	TRUE	0.00141716780471384	0.64	0.24	5.49154577812055	1.719461587308	20.0310148415048	p23	FALSE	MCUR1	13814792	-	46497	NA	NA	NA
chr6	19837253	19841841	FALSE	H2171	0.000123975524540378	TRUE	8.32566219344364e-06	0.56	0.04	29.3895276745645	4.14461948106342	1290.89682733225	p22.3	FALSE	ID4	19837601	+	0	ID4	19837601	+
chr6	27462599	27471844	FALSE	HeLa	1.10407411823626e-06	TRUE	4.86378188712237e-08	0.78	0.12	24.5432058080522	5.88082458703892	151.708935942195	p22.1	TRUE	ZNF184	27440897	-	-21701	NA	NA	NA
chr6	27654815	27663076	FALSE	H2171	0.00133316604047255	TRUE	0.000912844854952871	0.52	0.12	7.73810732520503	1.95462449270315	45.5444626592043	p22.1	TRUE	LINC01012	27661814	+	0	LINC01012	27661814	+
chr6	27654960	27662799	FALSE	HeLa	0.00079407921584704	TRUE	0.000912844854952871	0.52	0.12	7.73810732520503	1.95462449270315	45.5444626592043	p22.1	TRUE	LINC01012	27661814	+	0	LINC01012	27661814	+
chr6	28414358	28415496	FALSE	HeLa	0.00487200505732185	TRUE	2.39424021943811e-05	0.44	0	Inf	4.21432383740927	Inf	p22.1	TRUE	ZSCAN23	28411279	-	-3078	ZSCAN23	28411279	-
chr6	28457407	28457947	FALSE	NHLF	2.97594201025687e-05	TRUE	5.88807025212158e-05	0.42	0	Inf	3.88075693820832	Inf	p22.1	TRUE	GPX6	28483570	-	25622	NA	NA	NA
chr6	29931796	29945613	FALSE	HeLa	6.76975576520505e-05	TRUE	8.08969110048619e-06	0.66	0.12	13.6934206930972	3.42141499113365	81.5061385602054	p22.1	TRUE	GPX6	28483570	-	-1448225	NA	NA	NA
chr6	29932246	29945562	FALSE	NHLF	1.1395628458083e-05	TRUE	8.08969110048619e-06	0.66	0.12	13.6934206930972	3.42141499113365	81.5061385602054	p22.1	TRUE	GPX6	28483570	-	-1448675	NA	NA	NA
chr6	37670632	37674498	FALSE	H2171	0.000186245665233585	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	p21.2	FALSE	MDGA1	37665766	-	-4865	MDGA1	37665766	-
chr6	40721885	40723908	FALSE	H2171	0.00470427052929762	TRUE	0.000437926378107024	0.54	0.12	8.37319568479595	2.11515052770399	49.2978427010256	p21.1	FALSE	LRFN2	40555126	-	-166758	NA	NA	NA
chr6	41527860	41530347	FALSE	H2171	1.09673950971868e-08	TRUE	1.50402857342319e-08	0.9	0.24	26.4959439749964	6.70557974581881	130.016551435822	p21.1	FALSE	FOXP4	41514164	+	13695	NA	NA	NA
chr6	56704795	56730896	FALSE	H2171	0.000762419924561972	TRUE	0.000291415714458153	0.5	0.08	11.1669243908023	2.34756892100627	107.915542734296	p12.1	FALSE	DST	56819426	-	88529	NA	NA	NA
chr6	56706488	56717285	FALSE	IMR90	0.00181570225079896	TRUE	0.000291415714458153	0.5	0.08	11.1669243908023	2.34756892100627	107.915542734296	p12.1	FALSE	DST	56819426	-	102140	NA	NA	NA
chr6	75906137	75918827	TRUE	NHLF	3.88675770354783e-07	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q14.1	FALSE	COL12A1	75915623	-	0	COL12A1	75915623	-
chr6	75911246	75919315	TRUE	IMR90	1.3088700540558e-06	TRUE	5.09971513408386e-08	0.74	0.08	30.9194839757371	6.30827485026034	304.205155083754	q14.1	FALSE	COL12A1	75915623	-	0	COL12A1	75915623	-
chr6	86158014	86176483	TRUE	NHLF	8.56406511597831e-05	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q14.3	FALSE	NT5E	86159302	+	0	NT5E	86159302	+
chr6	86158495	86161418	FALSE	IMR90	0.0123953683365423	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	q14.3	FALSE	NT5E	86159302	+	0	NT5E	86159302	+
chr6	96460648	96465120	FALSE	H2171	1.99712669217624e-05	TRUE	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	q16.1	FALSE	FUT9	96463845	+	0	FUT9	96463845	+
chr6	106440312	106443597	FALSE	NHLF	0.000463589309423225	TRUE	0.00133809455516223	0.6	0.2	5.85224728589374	1.75743763148799	23.3257002303813	q21	FALSE	PRDM1	106534195	+	-90597	NA	NA	NA
chr6	106441861	106443928	FALSE	HeLa	0.0145057516986853	TRUE	0.000361747764024363	0.44	0.04	18.3040014866428	2.56935382977272	806.691962032831	q21	FALSE	PRDM1	106534195	+	-90266	NA	NA	NA
chr6	108421229	108440460	FALSE	H2171	4.69020510433521e-11	TRUE	1.04328438381729e-13	0.9	0.04	186.007702685445	22.5729925776831	8435.51344804209	q21	FALSE	OSTM1	108395941	-	-25287	NA	NA	NA
chr6	127835379	127841914	FALSE	H2171	1.16309567494251e-07	TRUE	4.90291528434817e-10	0.82	0.08	48.3908791298453	9.46682171873007	494.778253957172	q22.33	FALSE	SOGA3	127840500	-	0	SOGA3	127840500	-
chr6	127836003	127836738	FALSE	NHLF	1.23684916011109e-06	TRUE	9.11547660734116e-08	0.72	0.08	28.0371401800466	5.75768426013574	274.851965904874	q22.33	FALSE	SOGA3	127840500	-	3761	SOGA3	127840500	-
chr6	133561273	133576641	FALSE	NHLF	0.000731935969297733	TRUE	0.000361747764024363	0.44	0.04	18.3040014866428	2.56935382977272	806.691962032831	q23.2	FALSE	EYA4	133561736	+	0	EYA4	133561736	+
chr6	133561416	133576377	FALSE	IMR90	7.91337152045853e-06	TRUE	0.000361747764024363	0.44	0.04	18.3040014866428	2.56935382977272	806.691962032831	q23.2	FALSE	EYA4	133561736	+	0	EYA4	133561736	+
chr6	134208964	134215237	FALSE	IMR90	1.09359953303312e-07	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q23.2	FALSE	TCF21	134210259	+	0	TCF21	134210259	+
chr6	134209542	134214688	FALSE	NHLF	1.73668586897695e-08	TRUE	6.52435432340607e-09	0.78	0.08	38.1544038566439	7.65192537378411	382.833206150046	q23.2	FALSE	TCF21	134210259	+	0	TCF21	134210259	+
chr6	139001844	139015203	FALSE	H2171	0.00128198636945956	FALSE	0.000447857654884966	0.4	0.84	0.130668455140131	0.028337826390798	0.466255264449706	q24.1	FALSE	FLJ46906	139012805	+	0	FLJ46906	139012805	+
chr6	151560820	151563514	FALSE	H2171	2.55696559659408e-06	TRUE	1.67981566953498e-05	0.7	0.16	11.7854605112592	3.24123902294753	55.4763232236405	q25.1	FALSE	AKAP12	151561134	+	0	AKAP12	151561134	+
chr6	166396320	166402856	FALSE	HeLa	2.32143468881398e-05	TRUE	2.00270503402807e-06	0.74	0.16	14.2944295152894	3.87695301825481	68.1015494171809	q27	FALSE	LINC00473	166401527	-	0	LINC00602, LINC00473	166401039, 166401527	+, -
chr6	169650766	169654132	FALSE	NHLF	6.75609003397452e-06	TRUE	1.18460167991838e-06	0.6	0.04	34.5016826809153	4.85668736263062	1515.76518649609	q27	FALSE	THBS2	169654137	-	4	THBS2	169654137	-
chr7	2338333	2339867	FALSE	NHLF	0.000155614934008995	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	p22.3	FALSE	SNX8	2354099	-	14231	NA	NA	NA
chr7	25893799	25906060	FALSE	H2171	5.88086494533941e-11	TRUE	1.27283001221429e-11	0.96	0.2	84.7185858833066	14.8028940120508	935.335430147732	p15.2	TRUE	RNU6-16P	25880630	-	-13168	NA	NA	NA
chr7	26896622	26898276	FALSE	NHLF	4.84648749115738e-05	TRUE	0.000429780514011899	0.88	0.48	7.67504918617934	2.18468446239715	30.3934771447908	p15.2	TRUE	SKAP2	27034858	-	136581	NA	NA	NA
chr7	26896773	26897995	FALSE	IMR90	4.40033532683985e-05	TRUE	0.000429780514011899	0.88	0.48	7.67504918617934	2.18468446239715	30.3934771447908	p15.2	TRUE	SKAP2	27034858	-	136862	NA	NA	NA
chr7	27187286	27191716	FALSE	H2171	5.86079337314325e-07	TRUE	0.0015103574958991	0.92	0.6	7.41797318353283	1.81545448559295	37.3563241687754	p15.2	TRUE	HOXA6	27187393	-	0	HOXA5, HOXA6, HOXA7	27183287, 27187393, 27196296	-, -, -
chr7	27187669	27190863	FALSE	HeLa	0.00211298204806497	TRUE	3.37249873958826e-06	0.5	0	Inf	5.36109623441605	Inf	p15.2	TRUE	HOXA6	27187393	-	-275	HOXA5, HOXA6, HOXA7	27183287, 27187393, 27196296	-, -, -
chr7	27199922	27201322	FALSE	H2171	1.80540938192826e-05	TRUE	1.04528056944565e-07	0.66	0.04	44.3183310391255	6.19806725629232	1950.14271495308	p15.2	TRUE	HOXA7	27196296	-	-3625	HOXA7, HOXA9	27196296, 27205149	-, -
chr7	27207319	27211324	FALSE	H2171	3.10834132397457e-08	TRUE	1.03229796051015e-10	0.8	0.04	88.4116797580988	11.8492400110969	3935.61800127029	p15.2	TRUE	MIR196B	27209182	-	0	HOXA10-AS, HOXA9, MIR196B	27208518, 27205149, 27209182	+, -, -
chr7	27208391	27213921	FALSE	HeLa	1.16309567494251e-07	TRUE	1.22651686533341e-09	0.76	0.04	70.8881388973918	9.66944701735788	3140.66464310385	p15.2	TRUE	MIR196B	27209182	-	0	HOXA10-HOXA9, HOXA10-AS, HOXA9, HOXA10, MIR196B	27219880, 27208518, 27205149, 27219880, 27209182	-, +, -, -, -
chr7	27222331	27225491	FALSE	H2171	1.15813710496877e-09	TRUE	2.70319611470623e-10	0.9	0.16	42.9965611963169	9.85599884808215	250.15724030789	p15.2	TRUE	HOXA11	27224842	-	0	HOXA10-HOXA9, HOXA11-AS, HOXA10, HOXA11	27219880, 27225027, 27219880, 27224842	-, +, -, -
chr7	27222539	27226213	FALSE	HeLa	1.15813710496877e-09	TRUE	2.70319611470623e-10	0.9	0.16	42.9965611963169	9.85599884808215	250.15724030789	p15.2	TRUE	HOXA11	27224842	-	0	HOXA10-HOXA9, HOXA11-AS, HOXA10, HOXA11	27219880, 27225027, 27219880, 27224842	-, +, -, -
chr7	27231606	27233474	FALSE	HeLa	2.0494095380693e-06	TRUE	0.000169529008380099	0.82	0.36	7.81854483672876	2.40873974586184	27.8529764115508	p15.2	TRUE	HOXA13	27239725	-	6250	HOTTIP, HOXA11-AS, HOXA11, HOXA13	27240040, 27225027, 27224842, 27239725	+, +, -, -
chr7	47673271	47676990	FALSE	H2171	0.00408435600589954	FALSE	0.000364599702391627	0.24	0.68	0.153165741274826	0.0445159877409618	0.482033945563522	p12.3	FALSE	C7orf65	47694842	+	-17851	NA	NA	NA
chr7	63766765	63785616	FALSE	H2171	0.00454178085570983	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q11.21	FALSE	ZNF736	63773186	+	0	ZNF736	63773186	+
chr7	63767689	63775197	FALSE	NHLF	0.000108014304686579	TRUE	1.13676781312999e-06	0.54	0	Inf	6.27568911136221	Inf	q11.21	FALSE	ZNF736	63773186	+	0	ZNF736	63773186	+
chr7	75920279	75927495	FALSE	IMR90	0.0140599532295954	FALSE	4.52252195177545e-05	0.04	0.44	0.0557037542112175	0.00540162128333259	0.29726522010783	q11.23	FALSE	HSPB1	75931875	+	-4379	HSPB1	75931875	+
chr7	75920284	75927337	FALSE	NHLF	0.0209091674741763	FALSE	4.52252195177545e-05	0.04	0.44	0.0557037542112175	0.00540162128333259	0.29726522010783	q11.23	FALSE	HSPB1	75931875	+	-4537	HSPB1	75931875	+
chr7	79080765	79089079	TRUE	NHLF	0.000525830847819784	TRUE	5.18346648994413e-05	0.62	0.12	11.5589463098789	2.90537185890406	68.3157270168766	q21.11	FALSE	MAGI2	79082890	-	0	MAGI2-AS3, MAGI2	79082273, 79082890	+, -
chr7	100942597	100952697	FALSE	HeLa	2.41980396595684e-06	TRUE	1.44143425904024e-05	0.84	0.32	10.689046363317	3.1741643670142	40.453899678891	q22.1	FALSE	IFT22	100965093	-	12395	NA	NA	NA
chr7	107634727	107644281	FALSE	IMR90	0.000103139588477021	TRUE	0.000141693911181808	0.38	0	Inf	3.27368594097883	Inf	q31.1	FALSE	LAMB1	107643804	-	0	LAMB1	107643804	-
chr7	121944709	121948472	FALSE	H2171	0.00181570225079896	TRUE	1.06145604312098e-05	0.46	0	Inf	4.57038841152789	Inf	q31.32	FALSE	FEZF1	121944565	-	-143	FEZF1-AS1, FEZF1	121943712, 121944565	+, -
chr7	127774851	127776840	FALSE	H2171	0.00579462883027894	TRUE	2.4255335275299e-05	0.52	0.04	25.099990242656	3.540291834278	1102.9641056649	q32.1	FALSE	MIR593	127721913	+	52937	NA	NA	NA
chr7	136552889	136563214	FALSE	IMR90	6.40768672932335e-06	TRUE	4.35388212705884e-05	0.78	0.28	8.78826036649665	2.69799682307	32.0966109742626	q33	FALSE	CHRM2	136553399	+	0	CHRM2	136553399	+
chr7	148469693	148470821	FALSE	NHLF	5.33530173140189e-05	TRUE	5.52932925565979e-08	0.68	0.04	48.3680365036895	6.74092100967879	2130.26603797867	q36.1	FALSE	CUL1	148395006	+	74686	NA	NA	NA
chr7	154996551	154998983	FALSE	NHLF	6.15693145710971e-05	TRUE	8.08969110048619e-06	0.66	0.12	13.6934206930972	3.42141499113365	81.5061385602054	q36.2	FALSE	INSIG1	155089486	+	-90502	NA	NA	NA
chr7	155048996	155050473	FALSE	H2171	0.00161852296933514	FALSE	0.001161773181713	0.44	0.84	0.153517281402936	0.033376604183478	0.546357619158721	q36.2	FALSE	INSIG1	155089486	+	-39012	NA	NA	NA
